packet_timestamp,time,vel_x,vel_y,vel_z,vel_mag
5417.25,5417.25,-1.7555555555555555,-0.2,-0.1111111111111111,1.7707195363794008
5417.25,5417.35,-1.681818181818182,-0.1636363636363636,-0.1818181818181818,1.7004857162243745
5417.25,5417.45,-1.2333333333333334,-0.0111111111111111,0.2333333333333333,1.2717158310549137
5417.25,5417.55,-1.1,0.0,0.5,1.2083045973594575
5417.25,5417.65,-1.1,0.0,0.3999999999999999,1.1721455555863338
5417.25,5417.75,-1.02,0.03,0.27,1.057458933444143
5417.25,5417.85,-0.85,0.03,0.13,0.8688064595161228
5417.25,5417.95,-0.2777777777777778,-0.2777777777777778,0.0,0.4041148723743622
5417.25,5418.05,-0.2545454545454546,-0.2363636363636364,-0.0727272727272727,0.3842428050697069
5417.25,5418.15,-0.6399999999999999,0.01,-0.62,0.8951539506770079
5418.25,5418.25,-0.4,0.1666666666666666,-0.5555555555555556,0.7074448305427974
5418.25,5418.35,0.45,-0.17,0.2199999999999999,0.5486658775070521
5418.25,5418.45,0.6111111111111112,-0.3,0.5666666666666668,0.893451776099562
5418.25,5418.55,0.2181818181818182,-0.0181818181818181,0.6,0.7618493681774727
5418.25,5418.65,-0.09,0.12,0.08,0.2123721412105152
5418.25,5418.75,0.1666666666666666,-0.2777777777777778,-0.5111111111111111,0.6326600584489401
5418.25,5418.85,0.64,-0.5,-0.6399999999999999,1.0360242345720434
5418.25,5418.95,0.7,-0.5799999999999998,-0.54,1.0590470785361212
5418.25,5419.05,0.1099999999999999,0.23,-0.4599999999999999,0.7684153897073907
5418.25,5419.15,0.27,1.0199999999999998,-0.5599999999999999,1.2210559272069257
5419.25,5419.25,0.9777777777777776,0.8111111111111111,-0.2,1.3853796828360874
5419.25,5419.35,1.56,0.13,0.4599999999999999,1.6386377479849874
5419.25,5419.45,1.3666666666666667,0.0888888888888888,0.8555555555555555,1.6201580032335214
5419.25,5419.55,2.06,-0.1399999999999999,0.3399999999999999,2.135449502688886
5419.25,5419.65,2.2,-0.21,0.18,2.2183239184579806
5419.25,5419.75,2.266666666666667,-0.2,0.3,2.2951761238966406
5419.25,5419.85,2.5727272727272728,-0.2090909090909091,0.0454545454545454,2.5871543037513343
5419.25,5419.95,1.9444444444444444,-0.5444444444444444,-0.2888888888888888,2.0481814227451776
5419.25,5420.05,1.4900000000000002,-1.0299999999999998,-0.1099999999999999,1.8213632024464568
5419.25,5420.15,1.15,-0.76,0.2999999999999999,1.4271105920380909
5420.25,5420.25,-0.04,0.25,0.0199999999999999,0.4094616782229046
5420.25,5420.35,-0.6299999999999999,0.3999999999999999,-0.4899999999999999,0.9041155382169156
5420.25,5420.45,-0.2222222222222222,0.2111111111111111,-0.6,0.6858767905560181
5420.25,5420.55,0.17,0.07,-0.28,0.4051602492040796
5420.25,5420.65,0.25,-0.08,0.15,0.3548146890808756
5420.25,5420.75,-0.49,0.32,0.3399999999999999,0.8058255826702162
5420.25,5420.85,-2.12,0.18,0.0,2.1425892553185952
5420.25,5420.95,-2.744444444444445,-0.4222222222222223,-0.0888888888888888,2.7839386428101824
5420.25,5421.05,-2.263636363636364,-0.6363636363636362,-0.2363636363636363,2.3647291274055777
5420.25,5421.15,-2.122222222222222,-0.4888888888888889,-0.2555555555555556,2.1942109365145632
5421.25,5421.25,-2.74,-0.21,0.18,2.7621840080441924
5421.25,5421.35,-2.58,0.0,0.82,2.717017705691002
5421.25,5421.45,-1.88,-0.09,0.9000000000000001,2.0878110862822403
5421.25,5421.55,-1.42,-0.1399999999999999,0.47,1.5117234808437077
5421.25,5421.65,-1.088888888888889,0.0777777777777777,-0.1666666666666666,1.1158088859464708
5421.25,5421.75,-1.44,0.18,-0.39,1.51287554285269
5421.25,5421.85,-2.0800000000000005,0.1399999999999999,0.09,2.092411744234261
5421.25,5421.95,-1.6777777777777778,0.1222222222222222,0.3666666666666666,1.723920083826545
5421.25,5422.05,-1.15,-0.12,0.03,1.1982723995328517
5421.25,5422.15,-1.2777777777777777,-0.1222222222222222,-0.8555555555555555,1.5483641946247753
5422.25,5422.25,-0.62,-0.09,-0.73,1.010441871864063
5422.25,5422.35,0.1090909090909091,-0.5727272727272728,0.009090909090909,0.6029580214988113
5422.25,5422.45,-0.5111111111111111,-0.4333333333333333,0.7666666666666667,1.1119768002119568
5422.25,5422.55,-1.61,0.32,1.1599999999999997,2.02129540324642
5422.25,5422.65,-2.25,0.51,1.1,2.5662079148897954
5422.25,5422.75,-3.2222222222222223,0.2666666666666666,0.3222222222222222,3.253139014162953
5422.25,5422.85,-2.7363636363636363,0.4272727272727273,0.0181818181818181,2.7701596990862942
5422.25,5422.95,-2.4222222222222225,0.4666666666666667,0.0222222222222222,2.467387437076115
5422.25,5423.05,-2.03,0.31,0.2299999999999999,2.0694162322294645
5422.25,5423.15,-1.87,0.12,0.37,1.9113971329630224
5423.25,5423.25,-1.322222222222222,0.5222222222222223,-0.0444444444444444,1.4386967071709025
5423.25,5423.35,-1.1727272727272728,0.7,-0.4909090909090909,1.4640805387536362
5423.25,5423.45,-1.8333333333333333,0.1222222222222222,-0.7222222222222222,2.00387876521852
5423.25,5423.55,-2.827272727272727,-0.5363636363636363,-0.4636363636363638,2.91708445563799
5423.25,5423.65,-3.1222222222222222,-0.711111111111111,-0.3111111111111111,3.2177682587746728
5423.25,5423.75,-3.3666666666666663,-0.711111111111111,-0.3444444444444444,3.4591827913780184
5423.25,5423.85,-3.7,-0.5454545454545454,-0.2545454545454546,3.749461341889497
5423.25,5423.95,-3.46,-0.42,-0.12,3.4878689538110077
5423.25,5424.05,-2.66,-0.15,-0.05,2.666578411166408
5423.25,5424.15,-2.2000000000000006,-0.0333333333333333,0.0,2.200757184851508
5424.25,5424.25,-2.1,0.0,-0.0444444444444444,2.101057601850162
5424.25,5424.35,-1.8818181818181816,-0.0727272727272727,-0.0181818181818181,1.8903037483232084
5424.25,5424.45,-1.14,-0.57,-0.3099999999999999,1.3209673382836626
5424.25,5424.55,-1.11,-0.5599999999999999,-0.37,1.3005469519997366
5424.25,5424.65,-1.411111111111111,-0.1444444444444444,-0.0555555555555555,1.431011106680846
5424.25,5424.75,-1.69,0.21,0.13,1.7104516527785858
5424.25,5424.85,-1.7400000000000002,0.2999999999999999,0.14,1.7731679212868
5424.25,5424.95,-1.98,0.21,-0.04,1.9957517871613648
5424.25,5425.05,-2.12,-0.09,-0.2,2.133177861298628
5424.25,5425.15,-1.511111111111111,-0.1222222222222222,-0.0333333333333333,1.517894655662866
5425.25,5425.25,-1.0100000000000002,-0.02,0.08,1.0150029426069214
5425.25,5425.35,-1.02,0.27,0.05,1.0644879653146708
5425.25,5425.45,-1.66,0.49,-0.4,1.7827134986197486
5425.25,5425.55,-2.3363636363636364,0.2363636363636363,-0.7999999999999999,2.4843615030623902
5425.25,5425.65,-3.055555555555556,-0.0222222222222222,-0.5555555555555556,3.110260468780368
5425.25,5425.75,-3.166666666666667,-0.3,-0.2666666666666666,3.1940824505427448
5425.25,5425.85,-2.75,-0.48,0.04,2.7936898103264647
5425.25,5425.95,-1.97,-0.4,0.05,2.0135904303221026
5425.25,5426.05,-1.318181818181818,0.1545454545454545,0.1181818181818181,1.3439819999400795
5425.25,5426.15,-1.3555555555555554,0.4333333333333333,0.1444444444444444,1.4348537201189808
5426.25,5426.25,-2.1222222222222222,0.1777777777777777,-0.2444444444444444,2.1525384135658245
5426.25,5426.35,-1.3363636363636362,-0.2727272727272727,-0.1363636363636363,1.3831820119626246
5426.25,5426.45,-0.8111111111111112,-0.4,0.0111111111111111,0.905415394091368
5426.25,5426.55,-0.8363636363636363,-0.1999999999999999,0.4,0.9633430709000496
5426.25,5426.65,-1.6666666666666667,0.4222222222222222,0.5,1.8262178797717203
5426.25,5426.75,-3.211111111111111,1.0444444444444445,0.0111111111111111,3.378386449893284
5426.25,5426.85,-3.9818181818181824,0.3181818181818182,0.1,4.00847578146764
5426.25,5426.95,-3.7,-0.2555555555555555,0.0666666666666666,3.712694490125128
5426.25,5427.05,-2.309090909090909,-0.3727272727272727,-0.1545454545454545,2.345508889930429
5426.25,5427.15,-2.03,-0.2799999999999999,-0.19,2.0585723983973443
5427.25,5427.25,-1.9375,-0.275,-0.0625,1.9591256540241424
5427.25,5427.35,-2.209090909090909,-0.0181818181818181,0.2454545454545454,2.230725226368303
5427.25,5427.45,-1.7555555555555555,0.1777777777777777,0.4666666666666667,1.827022542164267
5427.25,5427.55,-1.5636363636363635,0.0,0.4545454545454545,1.630834006417209
5427.25,5427.65,-1.72,-0.21,0.05,1.7406239064998374
5427.25,5427.75,-1.8333333333333333,-0.3666666666666666,-0.2666666666666666,1.889800166570649
5427.25,5427.85,-2.0900000000000003,-0.0099999999999999,-0.05,2.105777735252437
5427.25,5427.95,-2.01,0.3899999999999999,0.4,2.091814621904907
5427.25,5428.05,-1.59,0.25,0.38,1.6574387358223184
5427.25,5428.15,-1.4500000000000002,0.15,-0.44,1.5490900200853257
5428.25,5428.25,-2.3666666666666667,0.1111111111111111,-1.2666666666666666,2.6871854666612345
5428.25,5428.35,-3.24,-0.1,-1.1800000000000002,3.480131845535689
5428.25,5428.45,-3.4200000000000004,-0.2599999999999999,-0.6899999999999998,3.4993540191134485
5428.25,5428.55,-2.63,-0.7200000000000001,-0.3899999999999999,2.766361878590936
5428.25,5428.65,-1.22,-0.8800000000000001,-0.2,1.5436002575181338
5428.25,5428.75,-0.3777777777777777,-0.6555555555555554,-0.0888888888888888,0.7647225033123718
5428.25,5428.85,-0.89,0.2299999999999999,-0.18,0.9594924609186612
5428.25,5428.95,-1.4,0.8,-0.41,1.6659261443994673
5428.25,5429.05,-2.02,0.22,0.0599999999999999,2.088343699568859
5428.25,5429.15,-1.53,-0.55,0.78,1.8518267256173508
5429.25,5429.25,-0.7699999999999999,-0.74,0.8099999999999999,1.3417332253663103
5429.25,5429.35,-0.4666666666666667,-0.3111111111111111,0.4222222222222223,0.7500193204170545
5429.25,5429.45,-1.2888888888888888,0.1,-0.3,1.340843036831797
5429.25,5429.55,-1.62,0.57,-0.8300000000000001,1.9170649121958945
5429.25,5429.65,-1.27,0.8200000000000001,-0.8099999999999999,1.7171673486711434
5429.25,5429.75,-1.27,0.6300000000000001,-0.32,1.4683758032100518
5429.25,5429.85,-1.18,0.0199999999999999,0.25,1.2320989087583438
5429.25,5429.95,-1.1,-0.2777777777777778,0.3666666666666666,1.193892738178988
5429.25,5430.05,-1.181818181818182,-0.3909090909090909,0.0818181818181818,1.25090262928843
5429.25,5430.15,-1.0222222222222224,-0.3111111111111111,-0.2333333333333333,1.1024317360255738
5430.25,5430.25,-0.8200000000000001,-0.17,-0.39,0.9250014080672316
5430.25,5430.35,-0.93,0.03,0.2,1.0007325335353738
5430.25,5430.45,-1.5777777777777775,0.2666666666666666,0.9666666666666666,1.8710041077850277
5430.25,5430.55,-2.5000000000000004,0.6181818181818183,0.8545454545454546,2.7783532730335594
5430.25,5430.65,-3.8777777777777778,0.8777777777777778,-0.0888888888888888,3.9799531654304143
5430.25,5430.75,-3.76,0.98,-0.15,3.892512605574973
5430.25,5430.85,-3.51,0.31,-0.03,3.5289928097779635
5430.25,5430.95,-2.6125000000000003,0.0,0.0,2.6125000000000003
5430.25,5431.05,-2.372727272727273,-0.2090909090909091,0.0,2.387034469219762
5430.25,5431.15,-2.3,-0.4777777777777777,-0.0555555555555555,2.3506341021930197
5431.25,5431.25,-2.53,-0.3299999999999999,-0.02,2.5620805236729463
5431.25,5431.35,-2.6818181818181817,0.1818181818181818,0.2363636363636363,2.6994903222249
5431.25,5431.45,-2.3666666666666667,0.1111111111111111,0.3333333333333332,2.39414621520863
5431.25,5431.55,-2.3399999999999994,-0.05,0.16,2.3496706999456114
5431.25,5431.65,-2.47,-0.35,-0.08,2.49965117325294
5431.25,5431.75,-2.3000000000000003,-0.3777777777777778,-0.1666666666666666,2.340642951835901
5431.25,5431.85,-1.7090909090909088,-0.0636363636363636,0.0909090909090909,1.7172142858514017
5431.25,5431.95,-1.311111111111111,0.0,0.1888888888888889,1.3249479140271694
5431.25,5432.05,-1.16,0.31,-0.0099999999999999,1.212982546825748
5431.25,5432.15,-1.61,0.65,-0.3,1.7627590012874006
5432.25,5432.25,-2.177777777777778,0.4333333333333333,-0.5222222222222221,2.3083994334464606
5432.25,5432.35,-2.7818181818181817,-0.4636363636363637,-0.4181818181818181,2.853247884053223
5432.25,5432.45,-2.566666666666667,-0.3222222222222222,-0.6,2.6557492425974063
5432.25,5432.55,-2.64,-0.39,-0.31,2.6886205723949006
5432.25,5432.65,-2.69,-0.26,-0.18,2.7107308024206285
5432.25,5432.75,-2.588888888888889,0.0666666666666666,0.0666666666666666,2.5928411851283477
5432.25,5432.85,-2.4090909090909083,0.1181818181818182,0.2,2.420577430740944
5432.25,5432.95,-2.29,-0.25,0.19,2.328577817518647
5432.25,5433.05,-1.7222222222222223,-0.7888888888888889,-0.2222222222222222,1.9230475551843764
5432.25,5433.15,-1.03,-0.5900000000000001,-0.25,1.217467908262807
5433.25,5433.25,-0.4666666666666665,0.1,0.3777777777777778,0.6499457463222613
5433.25,5433.35,-1.1272727272727272,0.7000000000000001,0.9,1.6045342599862322
5433.25,5433.45,-1.83,0.96,0.79,2.25013935057066
5433.25,5433.55,-2.19,0.38,0.1699999999999999,2.2351209864187886
5433.25,5433.65,-1.6,0.1666666666666666,-0.0666666666666666,1.6137404397510229
5433.25,5433.75,-0.7899999999999999,-0.03,-0.35,0.8751805275738553
5433.25,5433.85,-0.5700000000000001,0.0,-0.34,0.6705577512620338
5433.25,5433.95,-1.03,0.34,0.03,1.10264263260501
5433.25,5434.05,-1.57,0.89,0.2,1.8212933792362889
5433.25,5434.15,-1.5555555555555556,0.7111111111111111,-0.0444444444444444,1.712166935944524
5434.25,5434.25,-1.48,0.12,-0.04,1.5061195806334755
5434.25,5434.35,-2.1100000000000003,-0.5599999999999999,0.0,2.1874968412271225
5434.25,5434.45,-2.3,-0.8800000000000001,0.0,2.462886072111992
5434.25,5434.55,-2.7454545454545456,-0.0818181818181818,0.009090909090909,2.7553199605006906
5434.25,5434.65,-2.2125,0.35,0.15,2.248177724940323
5434.25,5434.75,-1.69,0.5,0.2299999999999999,1.778370320006088
5434.25,5434.85,-1.63,0.3399999999999999,0.1399999999999999,1.6836684555265506
5434.25,5434.95,-2.19,-0.24,-0.19,2.218085791455496
5434.25,5435.05,-2.7636363636363632,-0.7,-0.6545454545454544,2.927761376426996
5434.25,5435.15,-3.225,-0.675,-0.5125,3.347906691485383
5435.25,5435.25,-3.2700000000000005,-0.34,0.0699999999999999,3.29065240147973
5435.25,5435.35,-2.018181818181818,-0.1454545454545454,0.4363636363636363,2.0761124677125924
5435.25,5435.45,-1.3444444444444443,-0.1666666666666666,0.5666666666666667,1.472994017551485
5435.25,5435.55,-0.6,-0.2727272727272727,-0.0727272727272727,0.7182820201067895
5435.25,5435.65,-0.2777777777777777,-0.1333333333333333,-0.6222222222222222,0.6980830827870773
5435.25,5435.75,-0.6333333333333333,-0.1777777777777777,-0.4666666666666667,0.9050683798507227
5435.25,5435.85,-1.3545454545454545,0.0636363636363636,0.1818181818181818,1.3747742161650194
5435.25,5435.95,-0.7555555555555556,0.4111111111111111,0.3888888888888889,0.9818429548852936
5435.25,5436.05,-0.0818181818181818,0.1636363636363636,0.0909090909090909,0.2417568157763236
5435.25,5436.15,-0.34,-0.36,-0.22,0.5580668742534675
5436.25,5436.25,-0.9875,-1.25,-0.3,1.621668918465219
5436.25,5436.35,-1.6545454545454548,-0.6727272727272727,-0.2,1.8580862017342457
5436.25,5436.45,-1.4444444444444442,0.5444444444444445,-0.1222222222222222,1.628202790357444
5436.25,5436.55,-0.109090909090909,1.1727272727272726,0.0636363636363636,1.1981658849204224
5436.25,5436.65,0.21,0.71,-0.02,0.7538333554175821
5436.25,5436.75,-0.6625000000000001,-0.3,-0.0375,0.7423138880018931
5436.25,5436.85,-1.4,-0.8272727272727274,-0.0545454545454545,1.628979901722425
5436.25,5436.95,-1.2399999999999998,-1.22,-0.3399999999999999,1.7806116082417698
5436.25,5437.05,-1.1,-0.9800000000000002,-0.3299999999999999,1.5125105766138436
5436.25,5437.15,-0.98,-0.6500000000000001,-0.37,1.2391888982165573
5437.25,5437.25,-0.5,-0.1111111111111111,-0.2555555555555555,0.5800833874423732
5437.25,5437.35,0.3999999999999999,0.01,0.55,0.6901728215435137
5437.25,5437.45,0.12,0.4600000000000001,1.32,1.4280787264033596
5437.25,5437.55,-0.43,1.0300000000000002,1.15,1.6198925507993045
5437.25,5437.65,-1.0799999999999998,0.21,0.36,1.2348736822150803
5437.25,5437.75,-0.5444444444444444,-0.3222222222222222,-0.4444444444444444,0.861420058761421
5437.25,5437.85,-0.06,-0.36,-0.8100000000000002,0.8900996427544501
5437.25,5437.95,0.45,-0.11,-0.5000000000000001,0.7443323688861552
5437.25,5438.05,0.78,0.19,-0.25,0.8491655212710375
5437.25,5438.15,1.12,0.09,-0.02,1.1416869739325928
5438.25,5438.25,1.5100000000000002,-0.06,0.29,1.5420669426042248
5438.25,5438.35,0.6555555555555554,0.0,0.4777777777777777,0.855074009615882
5438.25,5438.45,0.01,0.1099999999999999,0.41,0.4371815486892604
5438.25,5438.55,-0.2799999999999999,0.03,-0.0299999999999999,0.3201285010846909
5438.25,5438.65,-0.3399999999999999,-0.01,-0.47,0.590731659015427
5438.25,5438.75,-0.2899999999999999,-0.11,-0.76,0.8228286696091105
5438.25,5438.85,-0.3888888888888889,-0.2,-0.3999999999999999,0.599522967705964
5438.25,5438.95,-0.5,-0.19,-0.09,0.5629082720738385
5438.25,5439.05,-0.981818181818182,0.2363636363636363,0.3181818181818181,1.0685010484451765
5438.25,5439.15,-0.8444444444444446,0.3333333333333333,0.4555555555555555,1.0187060251361033
5439.25,5439.25,-0.4199999999999999,0.04,0.4800000000000001,0.6709340153142052
5439.25,5439.35,-0.03,-0.35,0.4,0.5372174021909569
5439.25,5439.45,-0.3444444444444444,-0.2222222222222222,0.1777777777777777,0.5365654219062629
5439.25,5439.55,-1.1272727272727274,0.2545454545454545,-0.1454545454545454,1.1724947758329514
5439.25,5439.65,-1.4,0.5111111111111111,-0.1555555555555555,1.49968023899721
5439.25,5439.75,-1.34,0.17,-0.03,1.359249668695862
5439.25,5439.85,-0.2909090909090909,-0.2818181818181818,0.0909090909090909,0.5312928710067548
5439.25,5439.95,0.175,-0.4,0.15,0.4674075127518408
5439.25,5440.05,0.2727272727272727,-0.2909090909090909,0.3181818181818181,0.528225325698461
5439.25,5440.15,-0.0444444444444444,0.1444444444444444,0.3555555555555555,0.456204905967269
5440.25,5440.25,-0.8,0.43,-0.3,0.996425923792862
5440.25,5440.35,-0.5272727272727272,0.2272727272727273,-0.5818181818181818,0.823407677755609
5440.25,5440.45,-0.15,0.15,-0.275,0.3656990599953695
5440.25,5440.55,0.0272727272727272,0.009090909090909,0.3818181818181818,0.3876671438921342
5440.25,5440.65,-0.21,0.19,0.37,0.6116364181985046
5440.25,5440.75,-1.0555555555555556,0.0777777777777777,-0.5777777777777778,1.2212615442558887
5440.25,5440.85,-0.5272727272727272,-0.0818181818181818,-0.5363636363636364,0.8029490249875539
5440.25,5440.95,0.0,-0.2875,-0.125,0.3246204533934364
5440.25,5441.05,-0.0363636363636363,-0.2363636363636364,0.3181818181818182,0.422715344251934
5440.25,5441.15,-0.44,0.15,0.4600000000000001,0.7279803408603067
5441.25,5441.25,-1.1888888888888889,0.4,-0.1666666666666666,1.2670779641692114
5441.25,5441.35,-1.3818181818181816,0.2454545454545454,-0.1,1.4236865051706589
5441.25,5441.45,-1.5,-0.0333333333333333,0.0,1.5012497607603197
5441.25,5441.55,-1.09,-0.16,0.0,1.1032298063730432
5441.25,5441.65,-0.6399999999999999,0.05,-0.14,0.7123178021846854
5441.25,5441.75,-0.1888888888888889,0.5,-0.3,0.6159007379270636
5441.25,5441.85,0.0272727272727272,0.309090909090909,-0.2818181818181818,0.4769083684113734
5441.25,5441.95,-0.1099999999999999,-0.3099999999999999,0.09,0.3563504453086428
5441.25,5442.05,-0.4444444444444444,-0.3444444444444444,0.6666666666666665,0.8826201838180747
5441.25,5442.15,-0.8299999999999998,-2.775557561562892e-18,0.7299999999999999,1.1240657862012515
5442.25,5442.25,-1.6222222222222225,0.3555555555555555,0.2111111111111111,1.6852310361160243
5442.25,5442.35,-2.263636363636364,0.5090909090909093,-0.2454545454545454,2.335971480276199
5442.25,5442.45,-1.7900000000000005,0.3199999999999999,-0.37,1.857243176731412
5442.25,5442.55,-1.522222222222222,0.3,-0.3333333333333333,1.5887965100925436
5442.25,5442.65,-1.66,-0.04,-0.11,1.6721065544874822
5442.25,5442.75,-1.97,-0.2899999999999999,0.2699999999999999,2.0105346651128064
5442.25,5442.85,-2.13,-0.24,0.24,2.1698747270573877
5442.25,5442.95,-2.69,0.53,-0.2299999999999999,2.763195910969199
5442.25,5443.05,-1.7777777777777777,0.7444444444444446,-0.2333333333333333,1.94476429927332
5442.25,5443.15,-0.72,0.32,-0.25,0.8296266932751294
5443.25,5443.25,-0.3399999999999999,-0.27,-0.04,0.4659602327746893
5443.25,5443.35,-0.8,-0.51,0.5000000000000001,1.1221277926168285
5443.25,5443.45,-1.52,-0.03,0.95,1.7945943795340078
5443.25,5443.55,-2.1090909090909093,0.0,0.509090909090909,2.2186274550685634
5443.25,5443.65,-1.9,0.0375,-0.275,1.9285275175190637
5443.25,5443.75,-1.2999999999999998,0.05,-0.39,1.3594679247401562
5443.25,5443.85,-1.0,0.06,-0.17,1.020945144027572
5443.25,5443.95,-0.89,-0.04,0.16,0.9183409810462662
5443.25,5444.05,-1.4,0.0909090909090909,0.7181818181818183,1.582615532589419
5443.25,5444.15,-2.0500000000000003,0.25,0.325,2.1018908166719
5444.25,5444.25,-1.35,0.04,-0.2,1.375050761565063
5444.25,5444.35,-0.9636363636363636,-0.0363636363636363,-0.309090909090909,1.0152445959553764
5444.25,5444.45,-1.2999999999999998,-0.5333333333333333,-0.0777777777777777,1.4162782146220827
5444.25,5444.55,-1.8909090909090909,-0.8636363636363638,0.4090909090909091,2.1306831035392224
5444.25,5444.65,-2.7375,-0.425,0.925,2.942243465572808
5444.25,5444.75,-2.0,0.09,0.6,2.091660319985285
5444.25,5444.85,-0.9,0.2545454545454544,-0.0181818181818181,0.9812935758806473
5444.25,5444.95,0.0555555555555555,0.3888888888888889,-0.3888888888888889,0.5654962938657184
5444.25,5445.05,0.3636363636363636,0.1181818181818181,-0.3272727272727272,0.5165055274031107
5444.25,5445.15,0.14,0.0,0.09,0.2802366175096923
5445.25,5445.25,-0.075,0.1875,0.575,0.6140469217819186
5445.25,5445.35,0.0909090909090909,0.1454545454545454,0.5454545454545454,0.5911257650655609
5445.25,5445.45,0.1555555555555555,-0.2444444444444444,0.3333333333333333,0.4898415628957463
5445.25,5445.55,0.0,-0.6818181818181818,0.3909090909090909,0.7861784201646753
5445.25,5445.65,-0.05,-0.5700000000000001,0.24,0.6333551778966606
5445.25,5445.75,-0.0875,-0.2875,-0.0625,0.3222707479111899
5445.25,5445.85,0.1909090909090909,-0.0272727272727272,-0.1818181818181818,0.2870523500072793
5445.25,5445.95,0.55,0.17,-0.07,0.5902715178088274
5445.25,5446.05,0.8100000000000002,0.6100000000000001,0.0,1.0144611157074424
5445.25,5446.15,1.01,0.7,0.0,1.2295150101186716
5446.25,5446.25,1.1625,0.7875000000000001,-0.025,1.4052703215380749
5446.25,5446.35,1.3363636363636364,0.7636363636363637,-0.1545454545454545,1.550072672101204
5446.25,5446.45,1.94,0.08,-0.14,1.9821334427536808
5446.25,5446.55,1.92,-0.47,0.43,2.032828740559359
5446.25,5446.65,1.8,-0.08,0.76,1.9595390383040183
5446.25,5446.75,1.422222222222222,-0.0444444444444444,0.3666666666666666,1.496091676137861
5446.25,5446.85,0.9,-0.6599999999999999,0.0,1.117412175507106
5446.25,5446.95,0.98,-0.48,0.0,1.107830732378415
5446.25,5447.05,0.64,0.09,-0.11,0.6736250596498972
5446.25,5447.15,0.38,0.2799999999999999,-0.43,0.6451485966401492
5447.25,5447.25,0.3,0.29,-0.41,0.5882702478399537
5447.25,5447.35,0.2111111111111111,0.1333333333333333,0.1555555555555555,0.3505991654836894
5447.25,5447.45,0.6900000000000001,-0.05,0.5499999999999999,0.885523406085959
5447.25,5447.55,0.78,-0.03,0.69,1.0430100321367175
5447.25,5447.65,0.91,-0.19,0.45,1.0502885323969342
5447.25,5447.75,1.54,-0.53,0.4,1.6780270137799094
5447.25,5447.85,1.6,-0.3555555555555555,0.5333333333333332,1.7300973012111531
5447.25,5447.95,1.23,0.09,0.53,1.35452683951953
5447.25,5448.05,0.2818181818181818,0.5727272727272726,-0.1545454545454545,0.7997689045352785
5447.25,5448.15,-0.7888888888888889,0.0666666666666666,-1.2555555555555555,1.5125003213053931
5448.25,5448.25,-0.9000000000000001,0.04,-1.4300000000000002,1.6933399471464388
5448.25,5448.35,-0.5,0.3,-0.6888888888888889,0.9139721793222784
5448.25,5448.45,-0.3299999999999999,0.48,-0.04,0.598356325532678
5448.25,5448.55,0.2909090909090909,0.0181818181818181,0.1727272727272727,0.5653575539582825
5448.25,5448.65,0.7555555555555555,-0.6777777777777778,0.3111111111111111,1.0859803425870205
5448.25,5448.75,0.6399999999999999,-0.8,0.6900000000000001,1.2388694291104856
5448.25,5448.85,0.1699999999999999,-0.28,0.38,0.5178788345128474
5448.25,5448.95,-0.4666666666666667,0.0222222222222222,-0.3,0.5810251752546267
5448.25,5449.05,-0.9363636363636364,0.3818181818181818,-1.0454545454545452,1.4565958678267004
5448.25,5449.15,-1.2777777777777777,0.4888888888888889,-1.011111111111111,1.748433432117252
5449.25,5449.25,-2.2300000000000004,-0.24,0.05,2.259888557533862
5449.25,5449.35,-1.6909090909090907,-0.6363636363636362,0.3636363636363636,1.851399702923993
5449.25,5449.45,-0.7625,-0.45,0.275,0.9341348152474992
5449.25,5449.55,-0.1636363636363636,0.0,-0.2818181818181818,0.4052607457483681
5449.25,5449.65,-0.5799999999999998,0.2599999999999999,-0.91,1.114658067774545
5449.25,5449.75,-0.9333333333333332,0.3111111111111111,-1.0,1.42557332059459
5449.25,5449.85,-1.4272727272727272,-0.1181818181818181,0.1636363636363636,1.4519575507059943
5449.25,5449.95,-1.5,-0.2,0.3625,1.5568015634264647
5449.25,5450.05,-1.5,-0.1181818181818182,0.3454545454545454,1.5450205231258594
5449.25,5450.15,-1.61,-0.07,0.19,1.628249649638601
5450.25,5450.25,-2.311111111111112,0.0,-0.4777777777777777,2.365521821265152
5450.25,5450.35,-2.5454545454545454,-0.1636363636363636,-0.7090909090909091,2.649335198613915
5450.25,5450.45,-2.2111111111111112,-0.2222222222222222,-0.5666666666666667,2.295055720343448
5450.25,5450.55,-2.16,-0.2799999999999999,0.2399999999999999,2.2094400020601226
5450.25,5450.65,-2.76,-0.41,0.92,2.939334174566548
5450.25,5450.75,-3.522222222222222,-0.1666666666666666,0.711111111111111,3.624306537527969
5450.25,5450.85,-3.8818181818181823,0.4909090909090908,0.2,3.922992473472109
5450.25,5450.95,-3.14,0.5399999999999999,0.4600000000000001,3.22083718869559
5450.25,5451.05,-2.4666666666666663,0.2,0.4888888888888889,2.523674411465642
5450.25,5451.15,-2.24,-0.03,0.41,2.279840437834135
5451.25,5451.25,-2.0444444444444443,-0.2666666666666666,0.1555555555555555,2.06880404902313
5451.25,5451.35,-2.0090909090909093,-0.1818181818181818,0.2999999999999999,2.04275596881916
5451.25,5451.45,-2.1000000000000005,-0.05,0.4,2.14029184476135
5451.25,5451.55,-2.333333333333333,0.2777777777777778,0.2,2.3597217954303096
5451.25,5451.65,-2.56,0.2999999999999999,0.06,2.578700473880876
