packet_timestamp,time,lat,lon,alt,acc_x,acc_y,acc_z,acc_mag,vel_x,vel_y,vel_z,vel_mag
5278.25,5279.05,47.9868608,-81.8484864,559.984,9.870909090909091,-0.6981818181818181,-0.18999999999999997,9.897914980248293,0.0,0.0,0.0,0.0
5278.25,5279.15,47.9868608,-81.8484864,560.1175000000001,9.867,-0.685,-0.145,9.892124550947653,0.0,0.0,0.0,0.0
5279.25,5279.25,47.9868608,-81.8484864,560.607,9.874444444444444,-0.7655555555555555,-0.1711111111111111,9.905851752278673,0.0,0.0,0.0,0.0
5279.25,5279.35,47.98686080000001,-81.8484864,560.251,9.878181818181817,-0.8309090909090909,-0.15363636363636363,9.914448500189014,0.0,0.0,0.0,0.0
5279.25,5279.45,47.9868608,-81.8484864,560.251,9.88111111111111,-0.7100000000000001,-0.16888888888888887,9.9085932804656,0.0,0.0,0.0,0.0
5279.25,5279.55,47.9868608,-81.8484864,560.251,9.883999999999999,-0.6839999999999999,-0.22400000000000003,9.910478796191764,0.0,0.0,0.0,0.0
5279.25,5279.65,47.9868608,-81.8484864,560.518,9.870000000000001,-0.7379999999999999,-0.199,9.900040199651526,0.0,0.0,0.0,0.0
5279.25,5279.75,47.9868608,-81.8484864,559.984,9.885555555555555,-0.791111111111111,-0.25333333333333335,9.920920012046789,0.0,0.0,0.0,0.0
5279.25,5279.85,47.98686080000001,-81.8484864,560.2065,9.895454545454545,-0.7718181818181818,-0.20272727272727273,9.928140378554945,0.0,0.0,0.0,0.0
5279.25,5279.95,47.9868608,-81.8484864,560.518,9.864,-0.6730000000000002,-0.15899999999999997,9.888647732520226,0.0,0.0,0.0,0.0
5279.25,5280.05,47.9868608,-81.8484864,560.162,9.882222222222222,-0.6922222222222223,-0.18777777777777777,9.908334630950646,0.0,0.0,0.0,0.0
5279.25,5280.15,47.9868608,-81.8484864,560.34,9.863000000000001,-0.794,-0.155,9.896393310350813,0.0,0.0,0.0,0.0
5280.25,5280.25,47.9868608,-81.8484864,560.251,9.858,-0.817,-0.172,9.893451886103929,0.0,0.0,0.0,0.0
5280.25,5280.35,47.98686080000001,-81.8484864,560.8734999999999,9.878000000000002,-0.6990000000000001,-0.28300000000000003,9.906937431587572,0.0,0.0,0.0,0.0
5280.25,5280.45,47.9868608,-81.8484864,559.895,9.887999999999998,-0.6639999999999999,-0.14800000000000002,9.911557437209966,0.0,0.0,0.0,0.0
