packet_timestamp,time,lat,lon,alt
5302.25,5302.65,47.98928,-81.8617856,7214.376
5302.25,5302.75,47.98928,-81.8617856,7257.906
5302.25,5302.85,47.98928,-81.8617856,7345.589
5302.25,5302.95,47.98928,-81.8617856,7302.0795
5302.25,5303.05,47.98928,-81.8617856,7291.474
5302.25,5303.15,47.98928,-81.8617856,7310.173000000001
5303.25,5303.25,47.98928,-81.8617856,7397.65
5303.25,5303.35,47.98928,-81.8617856,7411.0015
5303.25,5303.45,47.98928,-81.8617856,7378.967000000001
5303.25,5303.55,47.98928,-81.8617856,7382.058
5303.25,5303.65,47.98928,-81.8617856,7427.07
5303.25,5303.75,47.98928,-81.8617856,7518.566
5303.25,5303.85,47.98928,-81.8617856,7466.8775
5303.25,5303.95,47.98928,-81.8617856,7461.923
5303.25,5304.05,47.98928,-81.8617856,7498.333
5303.25,5304.15,47.98928,-81.8617856,7559.743
5304.25,5304.25,47.98928,-81.8617856,7566.198
5304.25,5304.35,47.98928,-81.8617856,7529.3335
5304.25,5304.45,47.98928,-81.8617856,7542.756
5304.25,5304.55,47.98928,-81.8617856,7618.7155
5304.25,5304.65,47.98928,-81.8617856,7655.052
5304.25,5304.75,47.98928,-81.8617856,7603.022
5304.25,5304.85,47.98928,-81.8617856,7612.663500000001
5304.25,5304.95,47.98928,-81.8617856,7634.448
5304.25,5305.05,47.98928,-81.8617856,7732.476
5304.25,5305.15,47.98928,-81.8617856,7696.205
5305.25,5305.25,47.98928,-81.8617856,7683.777
5305.25,5305.35,47.98928,-81.8617856,0.0
5305.25,5305.45,47.98928,-81.8617856,7743.186
5305.25,5305.55,47.98928,-81.8617856,7810.8955
5305.25,5305.65,47.98928,-81.8617856,7751.945
5305.25,5305.75,47.98928,-81.8617856,7760.924
5305.25,5305.85,47.98928,-81.8617856,7778.071
5305.25,5305.95,47.98928,-81.8617856,7871.0415
5305.25,5306.05,47.98928,-81.8617856,7867.295
5305.25,5306.15,47.98928,-81.8617856,7822.986
5306.25,5306.25,47.98928,-81.8617856,7836.0435
5306.25,5306.35,47.98928,-81.8617856,7855.456
5306.25,5306.45,47.98928,-81.8617856,7952.9125
5306.25,5306.55,47.98928,-81.8617856,7939.744
5306.25,5306.65,47.98928,-81.8617856,7901.2125
5306.25,5306.75,47.98928,-81.8617856,7911.625
5306.25,5306.85,47.98928,-81.8617856,7957.2125
5306.25,5306.95,47.98928,-81.8617856,8017.391
5306.25,5307.05,47.98928,-81.8617856,8023.375
5306.25,5307.15,47.98928,-81.8617856,7975.026
5307.25,5307.25,47.98928,-81.8617856,7981.241
5307.25,5307.35,47.98928,-81.8617856,8009.5105
5307.25,5307.45,47.98928,-81.8617856,8103.709
5307.25,5307.55,47.98928,-81.8617856,8089.8325
5307.25,5307.65,47.98928,-81.8617856,8053.932
5307.25,5307.75,47.98928,-81.8617856,8052.302
5307.25,5307.85,47.98928,-81.8617856,8062.3665
5307.25,5307.95,47.98928,-81.8617856,8126.148
5307.25,5308.05,47.98928,-81.8617856,8178.669
5307.25,5308.15,47.98928,-81.8617856,8125.276
5308.25,5308.25,47.98928,-81.8617856,8117.209
