mission_time,metres
5492.1,4810.89
5492.17,4810.743
5492.24,4805.004
5492.31,4796.916
5492.38,4786.341
5492.45,4777.098
5492.52,4771.822
5492.59,4769.33
5492.66,4767.573
5492.73,4767.426
5492.8,4767.426
5492.87,4766.841
5492.94,4766.255
5493.01,4765.523
5493.08,4764.644
5493.15,4761.57
5493.22,4760.106
5493.29,4759.083
5493.36,4758.79
5493.43,4760.692
5493.5,4766.109
5493.57,4768.451
5493.64,4767.719
5493.71,4767.426
5493.78,4766.841
5493.85,4768.598
5493.919,4770.064
5493.99,4770.503
5494.06,4771.382
5494.13,4772.407
5494.2,4770.649
5494.27,4765.083
5494.34,4752.793
5494.41,4741.397
5494.48,4734.099
5494.55,4729.14
5494.62,4727.245
5494.69,4727.1
5494.76,4726.517
5494.83,4725.496
5494.9,4723.311
5494.97,4723.311
5495.04,4721.854
5495.11,4720.98
5495.18,4719.378
5495.25,4717.485
5495.32,4716.32
5495.39,4715.156
5495.46,4714.428
5495.53,4712.537
5495.6,4711.227
5495.67,4709.772
5495.74,4709.045
5495.81,4707.445
5495.88,4706.864
5495.95,4706.427
5496.02,4705.119
5496.09,4702.793
5496.16,4702.066
5496.23,4700.759
5496.3,4698.724
5496.37,4698.579
5496.44,4697.853
5496.51,4696.981
5496.58,4695.819
5496.65,4694.077
5496.72,4693.206
5496.79,4691.319
5496.86,4690.302
5496.93,4688.416
5497.0,4688.416
5497.07,4686.095
5497.14,4684.789
5497.21,4683.485
5497.28,4682.324
5497.35,4681.745
5497.42,4685.225
5497.49,4685.225
5497.56,4681.31
5497.63,4676.672
5497.7,4674.064
5497.77,4671.457
5497.84,4669.14
5497.91,4667.983
5497.98,4666.39
5498.05,4664.075
5498.12,4662.34
5498.19,4659.737
5498.26,4658.29
5498.33,4656.267
5498.399,4655.833
5498.47,4654.533
5498.54,4653.376
5498.61,4654.388
5498.68,4657.134
5498.75,4663.063
5498.82,4670.299
5498.89,4678.121
5498.96,4684.644
5499.03,4688.416
5499.1,4686.53
5499.17,4681.164
5499.24,4673.629
5499.31,4665.233
5499.38,4655.544
5499.45,4647.021
5499.52,4640.959
5499.59,4637.785
5499.66,4635.623
5499.73,4632.451
5499.8,4632.019
5499.87,4630.289
5499.94,4629.424
5500.01,4628.128
5500.08,4626.4
5500.15,4624.672
5500.22,4623.375
5500.29,4621.36
5500.36,4619.201
5500.43,4618.05
5500.5,4616.179
5500.57,4617.474
5500.64,4620.496
5500.71,4623.952
5500.78,4627.408
5500.85,4629.136
5500.92,4631.442
5500.99,4632.451
5501.06,4632.595
5501.13,4630.577
5501.2,4626.544
5501.27,4622.511
5501.34,4618.482
5501.41,4614.597
5501.48,4610.283
5501.55,4603.817
5501.62,4597.355
5501.69,4594.198
5501.76,4591.903
5501.83,4590.038
5501.9,4588.031
5501.97,4586.597
5502.04,4584.448
5502.11,4582.298
5502.18,4580.292
5502.25,4578.001
5502.32,4576.711
5502.39,4575.423
5502.46,4574.564
5502.53,4573.562
5502.6,4572.704
5502.67,4571.129
5502.74,4570.7
5502.81,4568.983
5502.879,4567.696
5502.95,4566.837
5503.02,4566.266
5503.09,4565.836
5503.16,4564.263
5503.23,4562.548
5503.3,4561.548
5503.37,4559.261
5503.44,4557.261
5503.51,4556.69
5503.58,4555.118
5503.65,4554.261
5503.72,4552.691
5503.79,4551.977
5503.86,4550.407
5503.93,4549.265
5504.0,4548.266
5504.07,4547.267
5504.14,4545.841
5504.21,4544.699
5504.28,4543.7
5504.35,4542.418
5504.42,4541.704
5504.49,4541.277
5504.56,4540.135
5504.63,4539.993
5504.7,4538.425
5504.77,4538.282
5504.84,4539.281
5504.91,4539.423
5504.98,4539.993
5505.05,4539.566
5505.12,4538.282
5505.19,4535.432
5505.26,4532.013
5505.33,4526.745
5505.4,4521.907
5505.47,4518.352
5505.54,4516.219
5505.61,4513.803
5505.68,4512.523
5505.75,4511.529
5505.82,4510.676
5505.89,4510.819
5505.96,4512.097
5506.03,4513.945
5506.1,4518.067
5506.17,4527.03
5506.24,4538.853
5506.31,4546.553
5506.38,4553.976
5506.45,4556.118
5506.52,4554.261
5506.59,4542.559
5506.66,4525.891
5506.73,4509.256
5506.8,4497.901
5506.87,4493.078
5506.94,4493.645
5507.01,4493.22
5507.08,4491.944
5507.15,4489.819
5507.22,4487.409
5507.29,4486.701
5507.359,4486.135
5507.43,4486.277
5507.5,4487.976
5507.57,4490.811
5507.64,4495.206
5507.71,4501.305
5507.78,4507.694
5507.85,4513.234
5507.92,4517.214
5507.99,4512.666
5508.06,4503.151
5508.13,4490.952
5508.2,4479.338
5508.27,4472.405
5508.34,4468.022
5508.41,4465.903
5508.48,4463.924
5508.55,4463.359
5508.62,4462.37
5508.69,4462.512
5508.76,4461.382
5508.83,4462.37
5508.9,4462.512
5508.97,4464.772
5509.04,4467.315
5509.11,4470.426
5509.18,4475.376
5509.25,4482.594
5509.32,4488.685
5509.39,4492.086
5509.46,4493.645
5509.53,4487.693
5509.6,4479.621
5509.67,4469.86
5509.74,4458.84
5509.81,4449.385
5509.88,4442.9
5509.95,4438.954
5510.02,4436.278
5510.09,4434.167
5510.16,4433.04
5510.23,4431.633
5510.3,4430.084
5510.37,4428.396
5510.44,4427.693
5510.51,4425.443
5510.58,4424.458
5510.65,4423.755
5510.72,4421.224
5510.79,4419.959
5510.86,4418.273
5510.93,4418.132
5511.0,4417.149
5511.07,4416.165
5511.14,4415.744
5511.21,4414.479
5511.28,4413.216
5511.35,4412.513
5511.42,4410.548
5511.49,4409.706
5511.56,4409.565
5511.63,4407.46
5511.7,4406.057
5511.77,4405.074
5511.839,4403.811
5511.91,4402.128
5511.98,4401.287
5512.05,4399.323
5512.12,4399.464
5512.19,4398.343
5512.26,4397.922
5512.33,4396.941
5512.4,4396.661
5512.47,4395.119
5512.54,4393.297
5512.61,4392.037
5512.68,4390.496
5512.75,4388.676
5512.82,4387.275
5512.89,4385.455
5512.96,4383.776
5513.03,4381.677
5513.1,4381.817
5513.17,4380.698
5513.24,4382.237
5513.31,4388.676
5513.38,4395.96
5513.45,4403.811
5513.52,4410.127
5513.59,4413.075
5513.66,4410.407
5513.73,4407.179
5513.8,4404.233
5513.87,4402.128
5513.94,4397.922
5514.01,4390.776
5514.08,4383.216
5514.15,4375.104
5514.22,4371.33
5514.29,4370.911
5514.36,4369.933
5514.43,4368.396
5514.5,4367.418
5514.57,4366.301
5514.64,4370.491
5514.71,4373.985
5514.78,4377.76
5514.85,4379.159
5514.92,4381.817
5514.99,4383.635
5515.06,4381.397
5515.13,4377.201
5515.2,4371.469
5515.27,4368.955
5515.34,4365.044
5515.41,4360.438
5515.48,4353.881
5515.55,4348.165
5515.62,4345.518
5515.69,4345.239
5515.76,4345.518
5515.83,4344.543
5515.9,4335.911
5515.97,4327.149
5516.04,4320.896
5516.11,4317.702
5516.18,4315.481
5516.25,4314.509
5516.319,4313.537
5516.39,4311.178
5516.46,4309.097
5516.53,4307.433
5516.6,4306.047
5516.67,4305.076
5516.74,4303.828
5516.81,4301.611
5516.88,4300.917
5516.95,4299.116
5517.02,4298.7
5517.09,4298.7
5517.16,4299.393
5517.23,4298.839
5517.3,4295.376
5517.37,4293.715
5517.44,4291.776
5517.51,4289.008
5517.58,4286.933
5517.65,4286.379
5517.72,4284.996
5517.79,4283.89
5517.86,4282.369
5517.93,4281.262
5518.0,4280.019
5518.07,4279.051
5518.14,4278.222
5518.21,4277.945
5518.28,4276.425
5518.35,4273.385
5518.42,4271.453
5518.49,4269.519
5518.49,0.0
5518.56,4269.519
5518.59,1253.0
5518.63,4267.448
5518.7,4266.759
5518.77,4266.207
5518.84,4267.863
5518.91,4272.971
5518.98,4278.498
5519.05,4278.636
5519.12,4274.076
5519.19,4271.038
5519.26,4271.038
5519.33,4275.32
5519.4,4278.636
5519.47,4275.043
5519.54,4268.277
5519.61,4264.826
5519.68,4263.171
5519.75,4266.069
5519.82,4272.419
5519.89,4278.222
5519.96,4283.198
5520.03,4287.763
5520.1,4294.407
5520.17,4289.562
5520.24,4271.866
5520.31,4246.219
5520.38,4237.275
5520.45,4233.699
5520.52,4231.225
5520.59,4230.126
5520.66,4230.126
5520.73,4230.126
5520.799,4233.287
5520.87,4239.338
5520.94,4250.075
5521.01,4262.619
5521.08,4278.083
5521.15,4280.433
5521.22,4263.032
5521.29,4237.688
5521.36,4219.826
5521.43,4216.396
5521.5,4214.338
5521.57,4211.869
5521.64,4210.087
5521.71,4209.676
5521.78,4215.709
5521.85,4229.027
5521.92,4245.393
5521.99,4256.827
5522.06,4258.757
5522.13,4252.417
5522.2,4241.677
5522.27,4232.875
5522.34,4228.34
5522.41,4226.279
5522.48,4221.885
5522.55,4214.886
5522.62,4205.564
5522.69,4196.526
5522.76,4192.284
5522.83,4188.728
5522.9,4187.087
5522.97,4186.54
5523.04,4185.447
5523.1,0.0
5523.11,4183.807
5523.18,4183.259
5523.2,1236.0
5523.25,4181.211
5523.32,4180.527
5523.39,4179.298
5523.46,4178.752
5523.53,4177.932
5523.6,4178.752
5523.67,4179.844
5523.74,4179.435
5523.81,4179.571
5523.88,4181.346
5523.95,4186.13
5524.02,4191.326
5524.09,4194.336
5524.16,4192.557
5524.23,4186.54
5524.3,4178.888
5524.37,4175.065
5524.44,4177.932
5524.51,4182.303
5524.58,4186.95
5524.65,4179.435
5524.72,4187.224
5524.79,4182.713
5524.86,4178.341
5524.93,4174.109
5525.0,4171.106
5525.07,4167.968
5525.14,4164.014
5525.21,4160.06
5525.279,4154.884
5525.35,4147.941
5525.42,4143.451
5525.49,4141.139
5525.56,4138.42
5525.63,4135.701
5525.7,4132.713
5525.77,4130.947
5525.84,4132.169
5525.91,4130.267
5525.98,4129.182
5526.05,4128.231
5526.12,4126.602
5526.19,4124.566
5526.26,4122.531
5526.33,4119.682
5526.4,4118.597
5526.47,4116.292
5526.54,4115.75
5526.61,4118.055
5526.68,4127.281
5526.75,4139.235
5526.82,4149.845
5526.89,4157.471
5526.96,4156.382
5527.03,4145.355
5527.1,4130.267
5527.17,4115.479
5527.24,4107.078
5527.31,4103.151
5527.38,4100.039
5527.45,4097.875
5527.52,4096.792
5527.59,4096.251
5527.66,4101.257
5527.73,4112.903
5527.8,4123.752
5527.87,4130.539
5527.94,4130.947
5528.01,4127.417
5528.08,4122.124
5528.15,4115.343
5528.22,4106.942
5528.29,4096.386
5528.36,4087.194
5528.43,4082.331
5528.5,4080.036
5528.57,4077.472
5528.64,4076.662
5528.71,4074.503
5528.78,4071.671
5528.85,4069.783
5528.92,4069.109
5528.99,4070.592
5529.06,4075.583
5529.13,4083.412
5529.2,4090.572
5529.27,4099.498
5529.34,4106.266
5529.41,4105.453
5529.48,4109.922
5529.55,4109.245
5529.62,4107.891
5529.69,4105.453
5529.759,4093.817
5529.83,4078.686
5529.9,4060.082
5529.97,4052.677
5530.04,4049.987
5530.11,4047.969
5530.18,4046.893
5530.25,4045.549
5530.32,4043.936
5530.39,4042.457
5530.46,4040.979
5530.53,4038.158
5530.6,4037.084
5530.67,4034.934
5530.74,4033.592
5530.81,4033.056
5530.88,4031.847
5530.95,4031.042
5531.02,4029.297
5531.09,4027.821
5531.16,4027.285
5531.23,4027.017
5531.3,4027.017
5531.37,4029.566
5531.44,4036.68
5531.51,4048.911
5531.58,4062.371
5531.65,4073.425
5531.72,4079.496
5531.79,4080.982
5531.86,4080.172
5531.93,4077.876
5532.0,4074.773
5532.07,4072.885
5532.14,4068.165
5532.21,4060.62
5532.28,4052.677
5532.35,4048.372
5532.42,4050.66
5532.49,4056.581
5532.56,4065.605
5532.63,4070.053
5532.7,4071.401
5532.77,4070.322
5532.84,4064.661
5532.91,4057.254
5532.98,4049.449
5533.05,4041.785
5533.12,4035.203
5533.19,4028.492
5533.26,4022.725
5533.33,4016.962
5533.4,4012.541
5533.47,4009.863
5533.54,4008.123
5533.61,4006.919
5533.68,4003.842
5533.75,3996.62
5533.82,3988.07
5533.89,3983.532
5533.96,3979.129
5534.03,3975.661
5534.1,3975.527
5534.17,3976.061
5534.239,3976.461
5534.31,3973.528
5534.38,3969.13
5534.45,3966.599
5534.52,3963.804
5534.59,3961.274
5534.66,3959.677
5534.73,3958.346
5534.8,3956.218
5534.87,3955.685
5534.94,3955.286
5535.01,3953.291
5535.08,3952.095
5535.15,3951.962
5535.22,3954.089
5535.29,3961.673
5535.36,3972.462
5535.43,3983.532
5535.5,3992.478
5535.57,3997.957
5535.64,3999.562
5535.71,3998.224
5535.78,3992.21
5535.85,3982.865
5535.92,3973.528
5535.99,3964.602
5536.06,3955.818
5536.13,3945.317
5536.2,3937.217
5536.27,3932.705
5536.34,3929.522
5536.41,3927.931
5536.48,3925.28
5536.55,3924.087
5536.62,3921.702
5536.69,3920.245
5536.76,3919.715
5536.83,3918.258
5536.9,3916.934
5536.97,3916.272
5537.04,3915.08
5537.11,3913.228
5537.18,3911.507
5537.25,3910.051
5537.32,3909.39
5537.39,3908.464
5537.46,3906.084
5537.53,3904.497
5537.6,3903.571
5537.67,3902.118
5537.74,3901.325
5537.81,3901.192
5537.88,3900.4
5537.95,3899.342
5538.02,3898.682
5538.09,3897.625
5538.16,3895.907
5538.23,3894.323
5538.3,3892.87
5538.37,3891.154
5538.44,3889.703
5538.51,3887.855
5538.58,3886.8
5538.65,3885.48
5538.719,3883.765
5538.79,3882.974
5538.86,3881.919
5538.93,3880.997
5539.0,3880.997
5539.07,3880.865
5539.14,3882.315
5539.21,3884.161
5539.28,3887.987
5539.35,3897.625
5539.42,3907.009
5539.49,3916.934
5539.56,3923.027
5539.63,3919.715
5539.7,3907.142
5539.77,3887.723
5539.84,3870.719
5539.91,3861.374
5539.98,3858.35
5540.05,3857.167
5540.12,3855.458
5540.19,3854.143
5540.26,3853.486
5540.33,3852.435
5540.4,3851.253
5540.47,3851.253
5540.54,3849.676
5540.61,3850.202
5540.68,3855.72
5540.75,3870.587
5540.82,3878.755
5540.89,3876.383
5540.96,3870.983
5541.03,3866.243
5541.1,3863.611
5541.17,3864.663
5541.24,3865.98
5541.31,3866.243
5541.38,3858.35
5541.45,3849.151
5541.52,3847.575
5541.59,3836.682
5541.66,3831.831
5541.73,3827.245
5541.79,0.0
5541.8,3824.756
5541.87,3822.791
5541.94,3821.744
5542.01,3820.959
5542.08,3820.566
5542.15,3820.174
5542.22,3819.519
5542.29,3821.613
5542.36,3835.108
5542.43,3842.324
5542.5,3844.161
5542.57,3835.371
5542.64,3834.453
5542.71,3819.257
5542.78,3809.97
5542.85,3806.049
5542.92,3803.828
5542.99,3802.913
5543.06,3801.737
5543.13,3801.477
5543.199,3799.517
5543.27,3798.734
5543.34,3799.387
5543.41,3800.17
5543.48,3799.125
5543.55,3797.559
5543.62,3795.862
5543.69,3795.079
5543.76,3792.991
5543.83,3791.817
5543.9,3791.556
5543.97,3791.556
5544.04,3791.034
5544.11,3791.817
5544.18,3793.774
5544.25,3796.645
5544.32,3799.517
5544.39,3801.868
5544.46,3803.435
5544.53,3805.395
5544.6,3807.748
5544.67,3811.8
5544.74,3817.687
5544.81,3818.079
5544.88,3808.794
5544.95,3789.338
5545.02,3769.929
5545.09,3765.246
5545.16,3764.596
5545.23,3764.726
5545.3,3765.376
5545.37,3765.116
5545.44,3764.596
5545.51,3763.556
5545.58,3762.906
5545.65,3769.929
5545.72,3782.82
5545.79,3796.515
5545.86,3797.168
5545.93,3774.354
5546.0,3756.018
5546.07,3748.358
5546.14,3746.411
5546.21,3746.152
5546.28,3746.022
5546.35,3746.281
5546.42,3745.113
5546.49,3743.687
5546.56,3742.519
5546.63,3747.579
5546.7,3771.881
5546.77,3796.645
5546.84,3800.954
5546.91,3791.817
5546.98,3780.084
5547.05,3769.799
5547.12,3763.816
5547.19,3761.346
5547.26,3757.837
5547.33,3744.465
5547.4,3743.037
5547.47,3732.02
5547.54,3724.123
5547.61,3721.535
5547.679,3718.689
5547.75,3717.396
5547.82,3716.879
5547.89,3717.008
5547.96,3715.974
5548.03,3715.715
5548.1,3714.293
5548.17,3713.905
5548.24,3713.905
5548.31,3722.441
5548.38,3736.555
5548.45,3732.15
5548.52,3735.519
5548.59,3716.879
5548.66,3702.538
5548.73,3699.958
5548.8,3700.344
5548.87,3699.183
5548.94,3698.151
5549.01,3699.183
5549.08,3701.893
5549.15,3725.029
5549.22,3744.854
5549.29,3738.759
5549.36,3709.77
5549.43,3689.769
5549.5,3686.805
5549.57,3686.547
5549.64,3686.547
5549.71,3690.671
5549.78,3712.613
5549.85,3735.13
5549.92,3745.892
5549.99,3749.396
5550.06,3745.892
5550.13,3734.612
5550.2,3715.328
5550.27,3696.86
5550.34,3684.229
5550.41,3675.861
5550.48,3672.388
5550.55,3670.716
5550.62,3670.458
5550.69,3665.188
5550.76,3662.875
5550.83,3660.948
5550.9,3659.15
5550.97,3659.022
5551.04,3656.326
5551.11,3655.94
5551.18,3654.144
5551.25,3653.758
5551.32,3652.732
5551.39,3652.218
5551.46,3651.063
5551.53,3649.524
5551.6,3647.344
5551.67,3646.19
5551.74,3646.062
5551.81,3645.293
5551.88,3644.267
5551.95,3643.755
5552.02,3644.908
5552.09,3655.17
5552.159,3671.745
5552.23,3682.426
5552.3,3688.351
5552.37,3684.1
5552.44,3670.716
5552.51,3653.501
5552.58,3638.372
5552.65,3630.561
5552.72,3628.258
5552.79,3626.339
5552.86,3625.828
5552.93,3624.804
5553.0,3624.165
5553.07,3623.269
5553.14,3621.991
5553.21,3621.607
5553.28,3620.712
5553.35,3621.607
5553.42,3626.211
5553.49,3636.451
5553.56,3643.241
5553.63,3640.678
5553.7,3638.372
5553.77,3635.298
5553.84,3632.097
5553.91,3629.922
5553.98,3631.201
5554.05,3632.865
5554.12,3637.091
5554.19,3636.707
5554.26,3637.091
5554.33,3637.988
5554.4,3638.5
5554.47,3641.063
5554.54,3643.241
5554.61,3637.603
5554.68,3624.421
5554.75,3611.896
5554.82,3600.666
5554.89,3594.038
5554.96,3592.254
5555.03,3589.069
5555.1,3588.05
5555.17,3586.013
5555.24,3584.231
5555.31,3582.577
5555.38,3580.795
5555.45,3579.65
5555.52,3577.869
5555.59,3576.725
5555.66,3575.072
5555.73,3574.563
5555.8,3574.436
5555.87,3575.453
5555.94,3580.032
5556.01,3583.722
5556.08,3583.086
5556.15,3579.778
5556.22,3574.69
5556.29,3568.717
5556.36,3564.653
5556.43,3562.748
5556.5,3561.479
5556.57,3560.083
5556.639,3558.94
5556.71,3558.179
5556.78,3559.828
5556.85,3572.021
5556.92,3579.015
5556.99,3578.76
5557.06,3573.547
5557.13,3570.496
5557.2,3567.955
5557.27,3569.988
5557.34,3578.632
5557.41,3583.976
5557.48,3583.722
5557.55,3579.523
5557.6,0.0
5557.62,3572.402
5557.69,3564.906
5557.7,3392.9
5557.76,3556.783
5557.81,3395.8
5557.83,3548.034
5557.9,3542.459
5557.9,3404.5
5557.97,3538.407
5558.0,3405.3
5558.04,3535.37
5558.1,3405.2
5558.11,3533.977
5558.18,3533.218
5558.2,3405.1
5558.25,3531.448
5558.3,3404.7
5558.32,3529.93
5558.39,3528.792
5558.4,3404.0
5558.46,3527.907
5558.5,3403.4
5558.53,3532.966
5558.6,3542.586
5558.6,3402.7
5558.67,3547.147
5558.7,3401.6
5558.74,3544.486
5558.8,3400.4
5558.81,3541.192
5558.88,3539.42
5558.91,3398.9
5558.95,3544.359
5559.02,3397.7
5559.02,3553.231
5559.09,3559.956
5559.11,3396.2
5559.16,3563.764
5559.199,3394.6
5559.23,3565.415
5559.3,3564.526
5559.3,3393.3
5559.37,3554.626
5559.4,3392.0
5559.44,3539.294
5559.5,3390.6
5559.51,3524.241
5559.58,3513.758
5559.6,3389.2
5559.65,3509.215
5559.7,3388.0
5559.72,3505.179
5559.79,3503.919
5559.8,3386.6
5559.86,3501.901
5559.9,3385.1
5559.93,3499.885
5560.0,3497.869
5560.01,3384.0
5560.07,3495.854
5560.1,3382.9
5560.14,3494.72
5560.2,3381.7
5560.21,3493.083
5560.28,3491.824
5560.3,3380.5
5560.35,3491.698
5560.4,3379.3
5560.42,3492.201
5560.49,3495.98
5560.5,3377.8
5560.56,3500.389
5560.6,3376.3
5560.63,3504.927
5560.7,3509.72
5560.7,3374.9
5560.77,3516.536
5560.8,3373.5
5560.84,3523.483
5560.9,3372.1
5560.91,3534.737
5560.98,3544.993
5561.0,3370.6
5561.05,3549.301
5561.1,3368.9
5561.119,3545.626
5561.19,3535.37
5561.2,3367.6
5561.26,3523.103
5561.3,3366.3
5561.33,3514.389
5561.4,3507.702
5561.4,3364.6
5561.47,3496.609
5561.5,3363.2
5561.54,3485.28
5561.6,3361.7
5561.61,3476.982
5561.68,3472.333
5561.7,3360.3
5561.75,3470.072
5561.8,3358.7
5561.82,3467.436
5561.89,3464.8
5561.9,3357.0
5561.96,3463.168
5562.0,3355.2
5562.03,3461.537
5562.1,3460.158
5562.1,3353.7
5562.17,3459.405
5562.2,3351.9
5562.24,3458.277
5562.3,3350.4
5562.31,3457.023
5562.38,3455.518
5562.399,3348.8
5562.45,3453.889
5562.5,3347.2
5562.52,3452.636
5562.59,3451.759
5562.6,3345.5
5562.66,3451.633
5562.7,3343.9
5562.73,3450.756
5562.8,3450.005
5562.8,3342.3
5562.87,3449.755
5562.9,3340.8
5562.94,3450.255
5563.01,3339.2
5563.01,3449.128
5563.08,3448.001
5563.1,3337.4
5563.15,3446.122
5563.2,3335.6
5563.22,3443.744
5563.29,3442.367
5563.31,3333.5
5563.36,3439.989
5563.41,3331.6
5563.43,3437.988
5563.5,3436.862
5563.51,3329.8
5563.57,3435.236
5563.61,3328.2
5563.64,3434.111
5563.7,3326.5
5563.71,3437.362
5563.78,3433.235
5563.81,3324.8
5563.85,3430.61
5563.91,3323.2
5563.92,3428.361
5563.99,3427.611
5564.02,3321.5
5564.06,3425.987
5564.12,3319.8
5564.13,3424.863
5564.2,3423.988
5564.22,3318.2
5564.27,3422.366
5564.319,3316.4
5564.34,3420.618
5564.41,3417.996
5564.42,3314.5
5564.48,3417.123
5564.52,3312.7
5564.55,3416.624
5564.62,3310.8
5564.62,3414.877
5564.69,3413.505
5564.71,3309.0
5564.76,3411.634
5564.8,3307.3
5564.83,3411.011
5564.9,3411.884
5564.9,3305.5
5564.97,3417.622
5565.0,3303.7
5565.04,3427.111
5565.1,3301.7
5565.11,3436.611
5565.18,3446.248
5565.2,3299.8
5565.25,3455.143
5565.3,3298.0
5565.32,3462.792
5565.39,3468.189
5565.4,3296.2
5565.46,3469.57
5565.5,3294.3
5565.53,3464.925
5565.599,3450.506
5565.599,3292.3
5565.67,3432.61
5565.7,3290.2
5565.74,3415.75
5565.8,3288.0
5565.81,3402.661
5565.88,3397.306
5565.9,3285.7
5565.95,3393.82
5566.0,3283.2
5566.02,3390.213
5566.09,3388.845
5566.1,3281.1
5566.16,3387.353
5566.2,3278.9
5566.23,3386.606
5566.3,3385.487
5566.3,3276.9
5566.37,3384.866
5566.44,3383.374
5566.51,3382.007
5566.58,3381.51
5566.65,3381.013
5566.7,0.0
5566.72,3379.895
5566.79,3380.765
5566.8,3258.1
5566.86,3381.261
5566.9,3255.6
5566.93,3382.877
5567.0,3385.114
5567.0,3253.5
5567.07,3388.968
5567.1,3251.8
5567.14,3394.816
5567.2,3250.2
5567.21,3399.796
5567.28,3400.916
5567.3,3248.1
5567.35,3399.92
5567.4,3245.8
5567.42,3399.547
5567.49,3399.796
5567.5,3244.0
5567.56,3400.169
5567.6,3242.0
5567.63,3399.796
5567.7,3239.2
5567.7,3399.173
5567.77,3398.55
5567.8,3237.4
5567.84,3398.301
5567.9,3236.8
5567.91,3398.301
5567.98,3398.8
5568.0,3236.1
5568.05,3400.419
5568.1,3232.6
5568.12,3401.664
5568.19,3401.539
5568.2,3228.9
5568.26,3400.169
5568.3,3227.6
5568.33,3398.675
5568.4,3398.924
5568.4,3223.9
5568.47,3399.048
5568.5,3222.1
5568.54,3399.173
5568.6,3223.9
5568.61,3395.438
5568.68,3388.845
5568.7,3221.6
5568.75,3382.131
5568.799,3218.3
5568.82,3377.783
5568.89,3381.013
5568.9,3216.7
5568.96,3387.104
5569.0,3212.9
5569.03,3385.612
5569.1,3373.189
5569.1,3211.3
5569.17,3353.97
5569.2,3210.9
5569.24,3337.143
5569.3,3210.3
5569.31,3331.829
5569.38,3329.112
5569.4,3208.3
5569.45,3328.248
5569.52,3328.618
5569.59,3332.818
5569.66,3336.031
5569.73,3341.347
5569.8,3346.542
5569.87,3345.057
5569.9,0.0
5569.94,3351.865
5570.0,3211.4
5570.01,3364.504
5570.079,3358.182
5570.1,3201.7
5570.15,3349.388
5570.2,3197.0
5570.22,3341.594
5570.29,3331.336
5570.36,3320.842
5570.43,3316.033
5570.5,3314.923
5570.57,3316.649
5570.64,3319.239
5570.71,3320.966
5570.78,3315.416
5570.85,3307.407
5570.92,3302.727
5570.99,3301.004
5571.06,3299.158
5571.13,3299.035
5571.2,3300.758
5571.27,3307.899
5571.34,3317.142
5571.41,3324.668
5571.48,3330.965
5571.55,3336.896
5571.62,3341.47
5571.69,3341.47
5571.76,3339.121
5571.83,3335.66
5571.9,3331.088
5571.97,3328.001
5572.04,3324.174
5572.11,3318.253
5572.18,3309.131
5572.25,3297.682
5572.32,3289.812
5572.39,3285.388
5572.46,3281.089
5572.53,3278.634
5572.6,3275.565
5572.67,3274.216
5572.74,3272.254
5572.78,0.0
5572.81,3272.254
5572.88,3268.452
5572.88,3162.8
5572.95,3265.142
5572.99,3143.6
5573.02,3266.49
5573.09,3140.8
5573.09,3266.613
5573.16,3263.917
5573.19,3141.2
5573.23,3262.324
5573.29,3144.2
5573.3,3259.262
5573.37,3254.242
5573.39,3144.4
5573.44,3252.528
5573.49,3142.6
5573.51,3256.69
5573.58,3256.445
5573.59,3140.4
5573.65,3252.773
5573.69,3140.0
5573.72,3251.427
5573.79,3249.837
5573.79,3138.0
5573.86,3248.369
5573.89,3136.5
5573.93,3247.268
5574.0,3136.4
5574.0,3245.557
5574.07,3244.089
5574.09,3135.8
5574.14,3242.622
5574.19,3135.2
5574.21,3241.766
5574.28,3240.178
5574.3,3134.3
5574.35,3239.811
5574.4,3124.6
5574.42,3238.956
5574.49,3237.857
5574.49,3123.8
5574.559,3239.323
5574.6,3123.8
5574.63,3249.837
5574.69,3123.2
5574.7,3270.046
5574.77,3290.057
5574.79,3122.0
5574.84,3302.358
5574.89,3122.7
5574.91,3297.804
5574.98,3274.462
5575.0,3122.6
5575.05,3243.6
5575.1,3122.4
5575.12,3230.775
5575.19,3227.48
5575.199,3120.3
5575.26,3225.284
5575.3,3119.0
5575.33,3223.454
5575.4,3117.5
5575.4,3222.113
5575.47,3220.772
5575.5,3116.1
5575.54,3219.431
5575.6,3114.5
5575.61,3218.456
5575.68,3218.091
5575.7,3113.3
5575.75,3220.285
5575.8,3112.2
5575.82,3230.53
5575.89,3249.959
5575.89,3111.2
5575.96,3267.594
5576.0,3110.2
5576.03,3276.916
5576.1,3109.0
5576.1,3267.226
5576.17,3245.678
5576.2,3107.9
5576.24,3224.064
5576.29,3106.6
5576.31,3212.973
5576.38,3207.373
5576.4,3105.2
5576.45,3205.06
5576.5,3103.2
5576.52,3202.383
5576.59,3200.072
5576.59,3101.5
5576.66,3198.37
5576.69,3099.9
5576.73,3198.005
5576.8,3098.8
5576.8,3208.224
5576.87,3232.972
5576.89,3097.5
5576.94,3249.225
5577.0,3096.4
5577.01,3247.39
5577.08,3231.385
5577.1,3095.8
5577.15,3208.103
5577.2,3094.8
5577.22,3193.63
5577.29,3188.892
5577.3,3093.3
5577.36,3186.463
5577.4,3091.6
5577.43,3184.521
5577.49,3090.0
5577.5,3182.943
5577.57,3183.064
5577.6,3088.4
5577.64,3199.586
5577.7,3086.9
5577.71,3221.626
