mission_time,pascals
5630.0,77104
5630.07,77093
5630.14,77097
5630.21,77117
5630.28,77136
5630.35,77163
5630.42,77198
5630.49,77231
5630.56,77258
5630.63,77287
5630.7,77304
5630.77,77326
5630.84,77338
5630.91,77362
5630.98,77395
5631.05,77443
5631.12,77496
5631.19,77534
5631.26,77570
5631.33,77586
5631.4,77601
5631.47,77618
5631.54,77634
5631.61,77650
5631.68,77661
5631.75,77680
5631.82,77689
5631.89,77709
5631.96,77715
5632.03,77728
5632.1,77737
5632.17,77743
5632.24,77746
5632.31,77750
5632.38,77742
5632.45,77722
5632.52,77696
5632.59,77644
5632.66,77604
5632.73,77593
5632.799,77586
5632.87,77597
5632.94,77618
5633.01,77653
5633.08,77697
5633.15,77750
5633.22,77802
5633.29,77849
5633.36,77883
5633.43,77911
5633.5,77931
5633.57,77951
5633.64,77964
5633.71,77984
5633.78,78001
5633.85,78016
5633.92,78028
5633.99,78039
5634.06,78055
5634.13,78068
5634.2,78079
5634.27,78089
5634.34,78088
5634.41,78069
5634.48,78003
5634.55,77894
5634.62,77778
5634.69,77715
5634.76,77733
5634.83,77836
5634.9,77993
5634.97,78129
5635.04,78196
5635.11,78231
5635.18,78250
5635.25,78262
5635.32,78269
5635.39,78254
5635.46,78121
5635.53,77961
5635.6,77978
5635.67,78120
5635.74,78280
5635.81,78338
5635.88,78356
5635.95,78361
5636.02,78388
5636.09,78395
5636.16,78411
5636.23,78424
5636.3,78435
5636.37,78440
5636.44,78447
5636.51,78438
5636.58,78405
5636.65,78370
5636.72,78379
5636.79,78410
5636.86,78436
5636.93,78462
5637.0,78481
5637.07,78481
5637.14,78437
5637.21,78373
5637.279,78318
5637.35,78313
5637.42,78349
5637.49,78406
5637.56,78477
5637.63,78547
5637.7,78601
5637.77,78634
5637.84,78663
5637.91,78681
5637.98,78694
5638.05,78707
5638.12,78721
5638.19,78727
5638.26,78740
5638.33,78755
5638.4,78762
5638.47,78769
5638.54,78774
5638.61,78775
5638.68,78754
5638.75,78695
5638.82,78595
5638.89,78507
5638.96,78439
5639.03,78405
5639.1,78413
5639.17,78469
5639.24,78540
5639.31,78629
5639.38,78730
5639.45,78810
5639.52,78869
5639.59,78908
5639.66,78925
5639.73,78945
5639.8,78950
5639.87,78962
5639.94,78968
5640.01,78976
5640.08,78987
5640.15,78982
5640.22,78952
5640.29,78917
5640.36,78888
5640.43,78876
5640.5,78876
5640.57,78876
5640.64,78879
5640.71,78882
5640.78,78888
5640.85,78885
5640.92,78890
5640.99,78890
5641.06,78888
5641.13,78888
5641.2,78898
5641.27,78902
5641.34,78910
5641.41,78927
5641.48,78938
5641.55,78942
5641.62,78954
5641.69,78961
5641.759,78959
5641.83,78960
5641.9,78964
5641.97,78965
5642.04,78969
5642.11,78973
5642.18,78979
5642.25,78990
5642.32,79008
5642.39,79027
5642.46,79052
5642.53,79091
5642.6,79128
5642.67,79169
5642.74,79210
5642.81,79253
5642.88,79281
5642.95,79319
5643.02,79357
5643.09,79388
5643.16,79412
5643.23,79424
5643.3,79440
5643.37,79452
5643.44,79463
5643.51,79473
5643.58,79496
5643.65,79516
5643.72,79528
5643.79,79546
5643.86,79568
5643.93,79580
5644.0,79594
5644.07,79598
5644.14,79607
5644.21,79621
5644.28,79635
5644.35,79650
5644.42,79670
5644.49,79684
5644.56,79692
5644.63,79713
5644.7,79723
5644.77,79737
5644.84,79750
5644.91,79761
5644.98,79776
5645.05,79787
5645.12,79793
5645.19,79800
5645.26,79811
5645.33,79816
5645.4,79834
5645.47,79840
5645.54,79853
5645.61,79868
5645.68,79881
5645.75,79892
5645.82,79901
5645.89,79913
5645.96,79920
5646.03,79926
5646.1,79932
5646.17,79930
5646.239,79927
5646.31,79921
5646.38,79907
5646.45,79890
5646.52,79870
5646.59,79865
5646.66,79860
5646.73,79863
5646.8,79866
5646.87,79872
5646.94,79882
5647.01,79901
5647.08,79912
5647.15,79975
5647.22,79929
5647.29,79935
5647.36,79936
5647.43,79928
5647.5,79927
5647.57,79917
5647.64,79909
5647.71,79897
5647.78,79895
5647.85,79884
5647.92,79875
5647.99,79868
5648.06,79862
5648.13,79855
5648.2,79848
5648.27,79849
5648.34,79861
5648.41,79889
5648.48,79924
5648.55,79963
5648.62,80004
5648.69,80054
5648.76,80108
5648.83,80152
5648.9,80199
5648.97,80245
5649.04,80268
5649.11,80293
5649.18,80317
5649.25,80343
5649.32,80380
5649.39,80413
5649.46,80442
5649.53,80465
5649.6,80486
5649.67,80501
5649.74,80520
5649.81,80536
5649.88,80555
5649.95,80568
5650.02,80571
5650.09,80578
5650.16,80578
5650.23,80584
5650.3,80587
5650.37,80597
5650.44,80610
5650.51,80627
5650.58,80642
5650.65,80664
5650.719,80680
5650.79,80697
5650.86,80708
5650.93,80718
5651.0,80725
5651.07,80735
5651.14,80751
5651.21,80761
5651.28,80766
5651.35,80777
5651.42,80781
5651.49,80786
5651.56,80793
5651.63,80805
5651.7,80815
5651.77,80829
5651.84,80835
5651.91,80846
5651.98,80846
5652.05,80840
5652.12,80824
5652.19,80776
5652.26,80714
5652.33,80644
5652.4,80582
5652.47,80530
5652.54,80503
5652.61,80509
5652.68,80538
5652.75,80566
5652.82,80599
5652.89,80649
5652.96,80697
5653.03,80741
5653.1,80786
5653.17,80839
5653.24,80892
5653.31,80953
5653.38,81004
5653.45,81048
5653.52,81084
5653.59,81105
5653.66,81122
5653.73,81142
5653.8,81156
5653.87,81171
5653.94,81190
5654.01,81199
5654.08,81214
5654.15,81230
5654.22,81231
5654.29,81241
5654.36,81243
5654.43,81237
5654.5,81231
5654.57,81189
5654.64,81114
5654.71,81038
5654.78,80986
5654.85,80977
5654.92,81031
5654.99,81141
5655.06,81249
5655.13,81319
5655.199,81359
5655.27,81383
5655.34,81404
5655.41,81418
5655.48,81427
5655.55,81443
5655.62,81451
5655.69,81447
5655.76,81423
5655.83,81336
5655.9,81205
5655.97,81105
5656.04,81078
5656.11,81091
5656.18,81128
5656.25,81163
5656.32,81182
5656.39,81201
5656.46,81228
5656.53,81282
5656.6,81363
5656.67,81448
5656.74,81523
5656.81,81582
5656.88,81616
5656.95,81646
5657.02,81669
5657.09,81688
5657.16,81706
5657.23,81721
5657.3,81738
5657.37,81745
5657.44,81761
5657.51,81773
5657.58,81784
5657.65,81800
5657.72,81814
5657.79,81820
5657.86,81834
5657.93,81845
5658.0,81852
5658.07,81858
5658.14,81868
5658.21,81877
5658.28,81891
5658.35,81899
5658.42,81914
5658.49,81929
5658.56,81941
5658.63,81949
5658.7,81959
5658.77,81969
5658.84,81978
5658.91,81982
5658.98,81990
5659.05,81989
5659.12,82007
5659.19,82013
5659.26,82026
5659.33,82048
5659.4,82066
5659.47,82078
5659.54,82090
5659.61,82097
5659.679,82102
5659.75,82104
5659.82,82110
5659.89,82118
5659.96,82108
5660.03,82085
5660.1,82055
5660.17,82026
5660.24,81990
5660.31,81966
5660.38,81932
5660.45,81901
5660.52,81872
5660.59,81864
5660.66,81886
5660.73,81905
5660.8,81928
5660.87,81942
5660.94,81960
5661.01,81984
5661.08,82010
5661.15,82035
5661.22,82047
5661.29,82050
5661.36,82064
5661.43,82077
5661.5,82094
5661.57,82111
5661.64,82152
5661.71,82226
5661.78,82312
5661.85,82387
5661.92,82431
5661.99,82459
5662.06,82476
5662.13,82487
5662.2,82500
5662.27,82521
5662.34,82537
5662.41,82555
5662.48,82561
5662.55,82571
5662.62,82580
5662.69,82589
5662.76,82597
5662.83,82578
5662.9,82512
5662.97,82415
5663.04,82321
5663.11,82260
5663.18,82241
5663.25,82247
5663.32,82283
5663.39,82346
5663.46,82429
5663.53,82522
5663.6,82613
5663.67,82682
5663.74,82733
5663.81,82756
5663.88,82776
5663.95,82789
5664.02,82805
5664.09,82816
5664.159,82825
5664.23,82838
5664.3,82843
5664.37,82833
5664.44,82828
5664.51,82755
5664.58,82710
5664.65,82701
5664.72,82625
5664.79,82659
5664.86,82598
5664.93,82610
5665.0,82661
5665.07,82739
5665.14,82821
5665.21,82902
5665.28,82961
5665.35,83002
5665.42,83020
5665.49,83042
5665.56,83060
5665.63,83076
5665.7,83092
5665.77,83109
5665.84,83121
5665.91,83127
5665.98,83142
5666.05,83163
5666.12,83169
5666.19,83182
5666.26,83189
5666.33,83197
5666.4,83198
5666.47,83202
5666.54,83215
5666.61,83225
5666.68,83225
5666.75,83213
5666.82,83181
5666.89,83149
5666.96,83117
5667.03,83086
5667.1,83060
5667.17,83052
5667.24,83054
5667.31,83063
5667.38,83064
5667.45,83069
5667.52,83080
5667.59,83096
5667.66,83117
5667.73,83141
5667.8,83165
5667.87,83193
5667.94,83230
5668.01,83271
5668.08,83314
5668.15,83367
5668.22,83415
5668.29,83452
5668.36,83470
5668.43,83490
5668.5,83507
5668.57,83527
5668.639,83528
5668.71,83541
5668.78,83498
5668.85,83422
5668.92,83378
5668.99,83365
5669.06,83409
5669.13,83465
5669.2,83537
5669.27,83597
5669.34,83644
5669.41,83675
5669.48,83696
5669.55,83724
5669.62,83743
5669.69,83748
5669.76,83752
5669.83,83781
5669.9,83775
5669.97,83775
5670.04,83778
5670.11,83767
5670.18,83764
5670.25,83771
5670.32,83759
5670.39,83744
5670.46,83705
5670.53,83670
5670.6,83622
5670.67,83577
5670.74,83537
5670.81,83512
5670.88,83504
5670.95,83500
5671.02,83510
5671.09,83518
5671.16,83529
5671.23,83543
5671.3,83555
5671.37,83596
5671.44,83653
5671.51,83728
5671.58,83818
5671.65,83910
5671.72,83997
5671.79,84053
5671.86,84080
5671.93,84097
5672.0,84107
5672.07,84120
5672.14,84130
5672.21,84137
5672.28,84143
5672.35,84148
5672.42,84144
5672.49,84100
5672.56,84036
5672.63,84019
5672.7,84050
5672.77,84129
5672.84,84196
5672.91,84235
5672.98,84246
5673.05,84273
5673.119,84279
5673.19,84293
5673.26,84302
5673.33,84312
5673.4,84325
5673.47,84343
5673.54,84355
5673.61,84361
5673.68,84364
5673.75,84374
5673.82,84392
5673.89,84406
5673.96,84421
5674.03,84431
5674.1,84436
5674.17,84437
5674.24,84438
5674.31,84431
5674.38,84387
5674.45,84278
5674.52,84141
5674.59,84062
5674.66,84075
5674.73,84177
5674.8,84334
5674.87,84496
5674.94,84572
5675.01,84597
5675.08,84604
5675.15,84607
5675.22,84616
5675.29,84622
5675.36,84622
5675.43,84606
5675.5,84552
5675.57,84446
5675.64,84367
5675.71,84339
5675.78,84371
5675.85,84458
5675.92,84569
5675.99,84699
5676.06,84774
5676.13,84791
5676.2,84800
5676.27,84808
5676.34,84818
5676.41,84823
5676.48,84811
5676.55,84734
5676.62,84598
5676.69,84484
5676.76,84438
5676.83,84473
5676.9,84570
5676.97,84700
5677.04,84838
5677.11,84921
5677.18,84957
5677.25,84975
5677.32,84987
5677.39,84997
5677.46,85005
5677.53,85006
5677.599,84985
5677.67,84920
5677.74,84851
5677.81,84819
5677.88,84812
5677.95,84876
5678.02,84759
5678.09,84758
5678.16,84801
5678.23,84863
5678.3,84953
5678.37,85047
5678.44,85119
5678.51,85168
5678.58,85194
5678.65,85210
5678.72,85224
5678.79,85240
5678.86,85242
5678.93,85238
5679.0,85246
5679.07,85262
5679.14,85275
5679.21,85272
5679.28,85241
5679.35,85211
5679.42,85152
5679.49,85101
5679.56,85100
5679.63,85146
5679.7,85191
5679.77,85231
5679.84,85220
5679.91,85160
5679.98,85074
5680.05,84989
5680.12,84940
5680.19,84942
5680.26,85037
5680.33,85165
5680.4,85278
5680.47,85371
5680.54,85429
5680.61,85443
5680.68,85445
5680.75,85428
5680.82,85418
5680.89,85421
5680.96,85430
5681.03,85444
5681.1,85476
5681.17,85511
5681.24,85563
5681.31,85606
5681.38,85636
5681.45,85656
5681.52,85670
5681.59,85686
5681.66,85704
5681.73,85721
5681.8,85735
5681.87,85722
5681.94,85638
5682.01,85494
5682.079,85399
5682.15,85389
5682.22,85479
5682.29,85629
5682.36,85763
5682.43,85813
5682.5,85833
5682.57,85857
5682.64,85875
5682.71,85883
5682.78,85899
5682.85,85914
5682.92,85920
5682.99,85925
5683.06,85905
5683.13,85841
5683.2,85748
5683.27,85695
5683.34,85667
5683.41,85663
5683.48,85659
5683.55,85627
5683.62,85588
5683.69,85535
5683.76,85525
5683.83,85554
5683.9,85616
5683.97,85693
5684.04,85742
5684.11,85778
5684.18,85806
5684.25,85812
5684.32,85813
5684.39,85831
5684.46,85859
5684.53,85963
5684.6,85966
5684.67,86034
5684.74,86110
5684.81,86176
5684.88,86213
5684.95,86235
5685.02,86247
5685.09,86263
5685.16,86270
5685.23,86275
5685.3,86287
5685.37,86287
5685.44,86300
5685.51,86307
5685.58,86308
5685.65,86262
5685.72,86147
5685.79,86018
5685.86,85912
5685.93,85926
5686.0,86047
5686.07,86218
5686.14,86362
5686.21,86433
5686.28,86448
5686.35,86458
5686.42,86466
5686.49,86469
5686.559,86478
5686.63,86490
5686.7,86493
5686.77,86453
5686.84,86375
5686.91,86334
5686.98,86342
5687.05,86358
5687.12,86376
5687.19,86350
5687.26,86299
5687.33,86249
5687.4,86206
5687.47,86189
5687.54,86213
5687.61,86268
5687.68,86342
5687.75,86415
5687.82,86477
5687.89,86495
5687.96,86491
5688.03,86468
5688.1,86431
5688.17,86392
5688.24,86358
5688.31,86341
5688.38,86352
5688.45,86393
5688.52,86439
5688.59,86490
5688.66,86537
5688.73,86584
5688.8,86622
5688.87,86633
5688.94,86609
5689.01,86560
5689.08,86510
5689.15,86494
5689.22,86523
5689.29,86556
5689.36,86586
5689.43,86636
5689.5,86655
5689.57,86656
5689.64,86620
5689.71,86583
5689.78,86568
5689.85,86579
5689.92,86590
5689.99,86624
5690.06,86658
5690.13,86679
5690.2,86697
5690.27,86708
5690.34,86723
5690.41,86728
5690.48,86736
5690.55,86735
5690.62,86730
5690.69,86732
5690.76,86767
5690.83,86827
5690.9,86909
5690.97,86992
5691.039,87067
5691.11,87133
5691.18,87167
5691.25,87180
5691.32,87182
5691.39,87150
5691.46,87103
5691.53,87043
5691.6,87001
5691.67,86962
5691.74,86945
5691.81,86938
5691.88,86948
5691.95,86972
5692.02,87026
5692.09,87089
5692.16,87153
5692.23,87223
5692.3,87288
5692.37,87333
5692.44,87377
5692.51,87406
5692.58,87436
5692.65,87465
5692.72,87485
5692.79,87503
5692.86,87513
5692.93,87521
5693.0,87525
5693.07,87504
5693.14,87405
5693.21,87322
5693.28,87291
5693.35,87267
5693.42,87245
5693.49,87242
5693.56,87313
5693.63,87458
5693.7,87571
5693.77,87628
5693.84,87646
5693.91,87664
5693.98,87672
5694.05,87680
5694.12,87683
5694.19,87681
5694.26,87671
5694.33,87650
5694.4,87607
5694.47,87554
5694.54,87483
5694.61,87436
5694.68,87481
5694.75,87561
5694.82,87645
5694.89,87745
5694.96,87818
5695.03,87816
5695.1,87831
5695.17,87853
5695.24,87869
5695.31,87876
5695.38,87896
5695.45,87917
5695.519,87928
5695.59,87939
5695.66,87950
5695.73,87961
5695.8,87976
5695.87,87995
5695.94,87999
5696.01,88005
5696.08,88009
5696.15,87989
5696.22,87904
5696.29,87797
5696.36,87748
5696.43,87786
5696.5,87868
5696.57,87953
5696.64,88020
5696.71,88041
5696.78,88040
5696.85,88036
5696.92,88034
5696.99,88025
5697.06,88009
5697.13,87995
5697.2,87992
5697.27,87996
5697.34,88000
5697.41,88018
5697.48,88034
5697.55,88047
5697.62,88051
5697.69,88063
5697.76,88074
5697.83,88084
5697.9,88095
5697.97,88124
5698.04,88158
5698.11,88191
5698.18,88217
5698.25,88238
5698.32,88249
5698.39,88263
5698.46,88282
5698.53,88299
5698.6,88306
5698.67,88321
5698.74,88332
5698.81,88343
5698.88,88363
5698.95,88383
5699.02,88411
5699.09,88448
5699.16,88490
5699.23,88520
5699.3,88548
5699.37,88572
5699.44,88587
5699.51,88604
5699.58,88618
5699.65,88637
5699.72,88652
5699.79,88669
5699.86,88685
5699.93,88704
5699.999,88717
5700.07,88734
5700.14,88746
5700.21,88761
5700.28,88767
5700.35,88756
5700.42,88724
5700.49,88682
5700.56,88669
5700.63,88667
5700.7,88660
5700.77,88640
5700.84,88612
5700.91,88603
5700.98,88631
5701.05,88699
5701.12,88745
5701.19,88773
5701.26,88802
5701.33,88812
5701.4,88818
5701.47,88824
5701.54,88831
5701.61,88838
5701.68,88835
5701.75,88848
5701.82,88862
5701.89,88900
5701.96,88943
5702.03,88987
5702.1,89020
5702.17,89049
5702.24,89060
5702.31,89058
5702.38,89053
5702.45,89051
5702.52,89044
5702.59,89051
5702.66,89069
5702.73,89093
5702.8,89132
5702.87,89163
5702.94,89178
5703.01,89200
5703.08,89209
5703.15,89224
5703.22,89227
5703.29,89238
5703.36,89246
5703.43,89249
5703.5,89258
5703.57,89277
5703.64,89315
5703.71,89354
5703.78,89385
5703.85,89391
5703.92,89399
5703.99,89404
5704.06,89414
5704.13,89431
5704.2,89440
5704.27,89454
5704.34,89468
5704.41,89482
5704.479,89497
5704.55,89514
5704.62,89524
5704.69,89533
5704.76,89548
5704.83,89558
5704.9,89566
5704.97,89585
5705.04,89591
5705.11,89608
5705.18,89624
5705.25,89621
5705.32,89621
5705.39,89630
5705.46,89648
5705.53,89633
5705.6,89653
5705.67,89673
5705.74,89632
5705.81,89523
5705.88,89414
5705.95,89372
5706.02,89361
5706.09,89382
5706.16,89418
5706.23,89484
5706.3,89569
5706.37,89672
5706.44,89761
5706.51,89811
5706.58,89843
5706.65,89865
5706.72,89883
5706.79,89898
5706.86,89913
5706.93,89935
5707.0,89945
5707.07,89958
5707.14,89944
5707.21,89874
5707.28,89774
5707.35,89693
5707.42,89619
5707.49,89606
5707.56,89666
5707.63,89764
5707.7,89879
5707.77,89977
5707.84,90041
5707.91,90086
5707.98,90111
5708.05,90126
5708.12,90144
5708.19,90154
5708.26,90157
5708.33,90175
5708.4,90184
5708.47,90179
5708.54,90117
5708.61,90043
5708.68,89989
5708.75,89968
5708.82,89944
5708.89,89906
5708.959,89868
5709.03,87788
5709.1,87771
5709.17,87754
5709.24,87749
5709.31,87757
5709.38,87785
5709.45,89868
5709.52,89919
5709.59,89973
5709.66,90036
5709.73,90094
5709.8,90130
5709.87,90139
5709.94,90140
5710.01,90143
5710.08,90146
5710.15,90152
5710.22,90158
5710.29,90168
5710.36,90156
5710.43,90143
5710.5,90175
5710.57,90127
5710.64,90146
5710.71,90166
5710.78,90186
5710.85,90204
5710.92,90228
5710.99,90259
5711.06,90307
5711.13,90362
5711.2,90415
5711.27,90470
5711.34,90520
5711.41,90594
5711.48,90632
5711.55,90686
5711.62,90738
5711.69,90769
5711.76,90786
5711.83,90801
5711.9,90813
5711.97,90822
5712.04,90826
5712.11,90830
5712.18,90840
5712.25,90852
5712.32,90862
5712.39,90873
5712.46,90886
5712.53,90896
5712.6,90904
5712.67,90907
5712.74,90891
5712.81,90846
5712.88,90776
5712.95,90714
5713.02,88624
5713.09,88607
5713.16,88627
5713.23,88677
5713.3,90794
5713.37,90892
5713.439,90979
5713.51,91052
5713.58,91092
5713.65,91112
5713.72,91129
5713.79,91149
5713.86,91158
5713.93,91169
5714.0,91178
5714.07,91189
5714.14,91199
5714.21,91211
5714.28,91222
5714.35,91224
5714.42,91239
5714.49,91246
5714.56,91251
5714.63,91242
5714.7,91233
5714.77,91207
5714.84,91167
5714.91,91153
5714.98,91180
5715.05,91143
5715.12,91127
5715.19,91125
5715.26,91126
5715.33,91100
5715.4,89008
5715.47,88982
5715.54,88971
5715.61,88963
5715.68,88969
5715.75,88976
5715.82,88998
5715.89,89009
5715.96,89028
5716.03,89057
5716.1,91135
5716.17,91164
5716.24,91180
5716.31,91199
5716.38,91209
5716.45,91232
5716.52,91257
5716.59,91284
5716.66,91313
5716.73,91332
5716.8,91353
5716.87,91367
5716.94,91378
5717.01,91383
5717.08,91394
5717.15,91401
5717.22,91423
5717.29,91448
5717.36,91484
5717.43,91507
5717.5,91518
5717.57,91531
5717.64,91538
5717.71,91537
5717.78,91535
5717.85,91529
5717.919,91543
5717.99,91543
5718.06,91547
5718.13,91561
5718.2,91556
5718.27,91553
5718.34,91563
5718.41,91562
5718.48,91555
5718.55,91554
5718.62,91545
5718.69,91532
5718.76,91504
5718.83,91464
5718.9,89364
5718.97,89313
5719.04,89294
5719.11,89263
5719.18,89239
5719.25,89214
5719.32,89204
5719.39,89186
5719.46,89188
5719.53,89188
5719.6,89196
5719.67,89213
5719.74,89234
5719.81,89261
5719.88,89294
5719.95,89328
5720.02,89365
5720.09,89410
5720.16,89448
5720.23,89486
5720.3,89535
5720.37,89576
5720.44,89609
5720.51,91685
5720.58,91716
5720.65,91732
5720.72,91748
5720.79,91758
5720.86,91770
5720.93,91773
5721.0,91779
5721.07,91788
5721.14,91794
5721.21,91795
5721.28,91800
5721.35,91811
5721.42,91808
5721.49,91821
5721.56,91823
5721.63,91823
5721.7,91821
5721.77,89776
5721.84,89773
5721.91,89780
5721.98,89777
5722.05,89777
5722.12,89775
5722.19,89770
5722.26,89752
5722.33,89736
5722.399,89718
5722.47,89691
5722.54,89647
5722.61,89600
5722.68,89554
5722.75,89515
5722.82,89489
5722.89,89462
5722.96,89431
5723.03,89403
5723.1,89415
5723.17,89431
5723.24,89475
5723.31,89526
5723.38,89594
5723.45,89665
5723.52,89727
5723.59,89796
5723.66,89852
5723.73,89888
5723.8,89914
5723.87,89932
5723.94,89940
5724.01,89953
5724.08,89958
5724.15,89966
5724.22,89971
5724.29,89972
5724.36,89975
5724.43,89977
5724.5,89978
5724.57,89979
5724.64,89978
5724.71,89980
5724.78,89976
5724.85,89962
5724.92,89941
5724.99,89913
5725.06,89875
5725.13,89822
5725.2,89782
5725.27,89729
5725.34,89693
5725.41,89653
5725.48,89642
5725.55,89632
5725.62,89631
5725.69,89643
5725.76,89641
5725.83,89642
5725.9,89646
5725.97,89659
5726.04,89671
5726.11,89687
5726.18,89725
5726.25,89765
5726.32,89818
5726.39,89880
5726.46,89950
5726.53,90028
5726.6,90089
5726.67,90131
5726.74,90154
5726.81,90159
5726.879,90171
5726.95,90176
5727.02,90180
5727.09,90182
5727.16,90186
5727.23,90194
5727.3,90202
5727.37,90205
5727.44,90208
5727.51,90203
5727.58,90190
5727.65,90164
5727.72,90129
5727.79,90076
5727.86,90032
5727.93,89986
5728.0,89956
5728.07,89942
5728.14,89930
5728.21,89921
5728.28,89915
5728.35,89921
5728.42,89940
5728.49,89967
5728.56,89996
5728.63,90022
5728.7,90032
5728.77,90041
5728.84,90168
5728.91,90190
5728.98,90193
5729.05,90196
5729.12,90196
5729.19,90194
5729.26,90113
5729.33,90203
5729.4,90203
5729.47,90207
5729.54,90062
5729.61,90052
5729.68,90103
5729.75,90175
5729.82,90269
5729.89,90342
5729.96,90376
5730.03,90403
5730.1,90413
5730.17,90419
5730.24,90430
5730.31,90436
5730.38,90438
5730.45,90439
5730.52,90437
5730.59,90447
5730.66,90447
5730.73,90429
5730.8,90394
5730.87,90337
5730.94,90265
5731.01,90213
5731.08,90180
5731.15,90162
5731.22,90161
5731.29,90173
5731.359,90190
5731.43,90203
5731.5,90233
5731.57,90218
5731.64,90192
5731.71,90184
5731.78,90178
5731.85,90168
5731.92,90167
5731.99,90174
5732.06,90180
5732.13,90171
5732.2,90179
5732.27,90179
5732.34,90179
5732.41,90183
5732.48,90188
5732.55,90193
5732.62,90195
5732.69,90198
5732.76,90202
5732.83,90213
5732.9,90218
5732.97,90216
5733.04,90221
5733.11,90223
5733.18,90231
5733.25,90238
5733.32,90237
5733.39,90237
5733.46,90244
5733.53,90239
5733.6,90244
5733.67,90253
5733.74,90263
5733.81,90277
5733.88,90286
5733.95,90295
5734.02,90302
5734.09,90332
5734.16,90353
5734.23,90388
5734.3,90425
5734.37,90471
5734.44,90535
5734.51,90596
5734.58,90652
5734.65,90696
5734.72,90733
5734.79,90765
5734.86,90780
5734.93,90790
5735.0,90800
5735.07,90803
5735.14,90814
5735.21,90820
5735.28,90824
5735.35,90831
5735.42,90836
5735.49,90836
5735.56,90826
5735.63,90839
5735.7,90846
5735.77,90851
5735.839,90854
5735.91,90860
5735.98,90862
5736.05,90872
5736.12,90879
5736.19,90879
5736.26,90886
5736.33,90894
5736.4,90894
5736.47,90908
5736.54,90912
5736.61,90914
5736.68,90916
5736.75,90918
5736.82,90914
5736.89,90906
5736.96,90890
5737.03,90874
5737.1,90855
5737.17,90837
5737.24,90809
5737.31,90786
5737.38,90769
5737.45,90747
5737.52,90733
5737.59,90715
5737.66,90701
5737.73,90690
5737.8,90673
5737.87,90666
5737.94,90664
5738.01,90660
5738.08,90669
5738.15,90677
5738.22,90687
5738.29,90704
5738.36,90703
5738.43,90711
5738.5,90719
5738.57,90715
5738.64,90722
5738.71,90730
5738.78,90747
5738.85,90760
5738.92,90781
5738.99,90808
5739.06,90847
5739.13,90880
5739.2,90926
5739.27,90965
5739.34,91000
5739.41,91034
5739.48,91064
5739.55,91087
5739.62,91100
5739.69,91119
5739.76,91131
5739.83,91138
5739.9,91150
5739.97,91158
5740.04,91160
5740.11,91173
5740.18,91178
5740.25,91194
5740.319,91193
5740.39,91204
5740.46,91213
5740.53,91213
5740.6,91213
5740.67,91226
5740.74,91229
5740.81,91239
5740.88,91245
5740.95,91250
5741.02,91260
5741.09,91264
5741.16,91271
5741.23,91280
5741.3,91281
5741.37,91285
5741.44,91286
5741.51,91291
5741.58,91291
5741.65,91300
5741.72,91305
5741.79,91316
5741.86,91320
5741.93,91325
5742.0,91328
5742.07,91330
5742.14,91334
5742.21,91336
5742.28,91342
5742.35,91343
5742.42,91356
5742.49,91362
5742.56,91370
5742.63,91368
5742.7,91374
5742.77,91388
5742.84,91388
5742.91,91394
5742.98,91402
5743.05,91401
5743.12,91410
5743.19,91415
5743.26,91421
5743.33,91426
5743.4,91431
5743.47,91439
5743.54,91440
5743.61,91444
5743.68,91451
5743.75,91457
5743.82,91464
5743.89,91461
5743.96,91468
5744.03,91472
5744.1,91480
5744.17,91480
5744.24,91486
5744.31,91490
5744.38,91498
5744.45,91502
5744.52,91509
5744.59,91515
5744.66,91526
5744.73,91521
5744.799,91521
5744.87,91508
5744.94,91511
5745.01,91514
5745.08,91523
5745.15,91531
5745.22,91530
5745.29,91525
5745.36,91514
5745.43,91497
5745.5,91466
5745.57,91444
5745.64,91474
5745.71,91461
5745.78,91459
5745.85,91471
5745.92,91382
5745.99,91328
5746.06,91304
5746.13,91294
5746.2,91412
5746.27,91504
5746.34,91444
5746.41,91573
5746.48,91593
5746.55,91589
5746.62,91649
5746.69,91685
5746.76,91695
5746.83,91705
5746.9,91716
5746.97,91711
5747.04,91712
5747.11,91718
5747.18,91717
5747.25,91715
5747.32,91716
5747.39,91718
5747.46,91712
5747.53,91711
5747.6,91708
5747.67,91704
5747.74,91690
5747.81,91673
5747.88,91639
5747.95,91597
5748.02,91569
5748.09,91535
5748.16,91514
5748.23,91500
5748.3,91488
5748.37,91485
5748.44,91486
5748.51,91481
5748.58,91484
5748.65,91484
5748.72,91489
5748.79,91500
5748.86,91516
5748.93,91533
5749.0,91556
5749.07,91582
5749.14,91604
5749.21,91634
5749.279,91660
5749.35,91689
5749.42,91721
5749.49,91754
5749.56,91778
5749.63,91807
5749.7,91830
5749.77,91851
5749.84,91862
5749.91,91879
5749.98,91885
5750.05,91901
5750.12,91906
5750.19,91918
5750.26,91923
5750.33,91932
5750.4,91934
5750.47,91934
5750.54,91937
5750.61,91943
5750.68,91945
5750.75,91953
5750.82,91955
5750.89,91962
5750.96,91967
5751.03,91972
5751.1,91975
5751.17,91981
5751.24,91987
5751.31,91993
5751.38,91991
5751.45,91994
5751.52,91995
5751.59,91999
5751.66,92014
5751.73,92019
5751.8,92030
5751.87,92029
5751.94,92028
5752.01,92031
5752.08,92041
5752.15,92044
5752.22,92044
5752.29,92046
