mission_time,celsius
5518.14,20.19
5518.21,20.19
5518.28,20.18
5518.35,20.18
5518.42,20.18
5518.49,20.18
5518.56,20.17
5518.63,20.17
5518.7,20.16
5518.77,20.16
5518.84,20.15
5518.91,20.14
5518.98,20.13
5519.05,20.12
5519.12,20.12
5519.19,20.12
5519.26,20.11
5519.33,20.1
5519.4,20.09
5519.47,20.1
5519.54,20.1
5519.61,20.1
5519.68,20.1
5519.75,20.09
5519.82,20.07
5519.89,20.06
5519.96,20.05
5520.03,20.04
5520.1,20.03
5520.17,20.04
5520.24,20.06
5520.31,20.08
5520.38,20.09
5520.45,20.09
5520.52,20.09
5520.59,20.08
5520.66,20.08
5520.73,20.07
5520.799,20.05
5520.87,20.04
5520.94,20.02
5521.01,19.99
5521.08,19.97
5521.15,19.98
5521.22,20.0
5521.29,20.03
5521.36,20.04
5521.43,20.04
5521.5,20.04
5521.57,20.04
5521.64,20.04
5521.71,20.04
5521.78,20.02
5521.85,19.99
5521.92,19.97
5521.99,19.94
5522.06,19.94
5522.13,19.97
5522.2,19.98
5522.27,19.98
5522.34,19.99
5522.41,19.98
5522.48,19.99
5522.55,20.0
5522.62,20.01
5522.69,20.02
5522.76,20.01
5522.83,20.02
5522.9,20.01
5522.97,20.01
5523.04,20.01
5523.11,20.01
5523.18,20.01
5523.25,20.01
5523.32,20.0
5523.39,20.0
5523.46,20.0
5523.53,19.99
5523.6,19.99
5523.67,19.99
5523.74,19.98
5523.81,19.98
5523.88,19.97
5523.95,19.96
5524.02,19.94
5524.09,19.94
5524.16,19.94
5524.23,19.95
5524.3,19.96
5524.37,19.96
5524.44,19.94
5524.51,19.94
5524.58,19.92
5524.65,19.93
5524.72,19.92
5524.79,19.94
5524.86,19.93
5524.93,19.93
5525.0,19.93
5525.07,19.93
5525.14,19.93
5525.21,19.94
5525.279,19.94
5525.35,19.95
5525.42,19.94
5525.49,19.94
5525.56,19.94
5525.63,19.94
5525.7,19.94
5525.77,19.94
5525.84,19.93
5525.91,19.93
5525.98,19.93
5526.05,19.92
5526.12,19.92
5526.19,19.92
5526.26,19.92
5526.33,19.92
5526.4,19.92
5526.47,19.91
5526.54,19.91
5526.61,19.9
5526.68,19.88
5526.75,19.86
5526.82,19.84
5526.89,19.83
5526.96,19.84
5527.03,19.85
5527.1,19.87
5527.17,19.88
5527.24,19.89
5527.31,19.89
5527.38,19.89
5527.45,19.89
5527.52,19.89
5527.59,19.88
5527.66,19.87
5527.73,19.85
5527.8,19.84
5527.87,19.83
5527.94,19.82
5528.01,19.83
5528.08,19.83
5528.15,19.84
5528.22,19.83
5528.29,19.84
5528.36,19.85
5528.43,19.84
5528.5,19.84
5528.57,19.84
5528.64,19.84
5528.71,19.84
5528.78,19.84
5528.85,19.84
5528.92,19.84
5528.99,19.83
5529.06,19.83
5529.13,19.81
5529.2,19.8
5529.27,19.78
5529.34,19.77
5529.41,19.78
5529.48,19.77
5529.55,19.76
5529.62,19.76
5529.69,19.77
5529.759,19.78
5529.83,19.8
5529.9,19.82
5529.97,19.82
5530.04,19.82
5530.11,19.82
5530.18,19.81
5530.25,19.81
5530.32,19.81
5530.39,19.81
5530.46,19.8
5530.53,19.8
5530.6,19.8
5530.67,19.8
5530.74,19.79
5530.81,19.79
5530.88,19.79
5530.95,19.79
5531.02,19.78
5531.09,19.78
5531.16,19.78
5531.23,19.77
5531.3,19.77
5531.37,19.76
5531.44,19.74
5531.51,19.71
5531.58,19.68
5531.65,19.67
5531.72,19.66
5531.79,19.66
5531.86,19.66
5531.93,19.66
5532.0,19.66
5532.07,19.66
5532.14,19.67
5532.21,19.68
5532.28,19.68
5532.35,19.68
5532.42,19.67
5532.49,19.65
5532.56,19.64
5532.63,19.63
5532.7,19.62
5532.77,19.63
5532.84,19.63
5532.91,19.64
5532.98,19.65
5533.05,19.66
5533.12,19.66
5533.19,19.67
5533.26,19.67
5533.33,19.68
5533.4,19.68
5533.47,19.68
5533.54,19.68
5533.61,19.68
5533.68,19.68
5533.75,19.68
5533.82,19.7
5533.89,19.69
5533.96,19.69
5534.03,19.7
5534.1,19.69
5534.17,19.68
5534.239,19.68
5534.31,19.68
5534.38,19.68
5534.45,19.68
5534.52,19.68
5534.59,19.68
5534.66,19.68
5534.73,19.67
5534.8,19.67
5534.87,19.67
5534.94,19.66
5535.01,19.66
5535.08,19.66
5535.15,19.65
5535.22,19.64
5535.29,19.62
5535.36,19.6
5535.43,19.59
5535.5,19.57
5535.57,19.57
5535.64,19.57
5535.71,19.57
5535.78,19.57
5535.85,19.59
5535.92,19.6
5535.99,19.6
5536.06,19.61
5536.13,19.62
5536.2,19.62
5536.27,19.63
5536.34,19.63
5536.41,19.63
5536.48,19.63
5536.55,19.63
5536.62,19.63
5536.69,19.63
5536.76,19.63
5536.83,19.63
5536.9,19.62
5536.97,19.63
5537.04,19.62
5537.11,19.62
5537.18,19.62
5537.25,19.61
5537.32,19.61
5537.39,19.61
5537.46,19.6
5537.53,19.6
5537.6,19.6
5537.67,19.6
5537.74,19.6
5537.81,19.59
5537.88,19.59
5537.95,19.58
5538.02,19.58
5538.09,19.58
5538.16,19.57
5538.23,19.57
5538.3,19.57
5538.37,19.57
5538.44,19.57
5538.51,19.56
5538.58,19.56
5538.65,19.56
5538.719,19.56
5538.79,19.55
5538.86,19.55
5538.93,19.55
5539.0,19.54
5539.07,19.54
5539.14,19.53
5539.21,19.53
5539.28,19.52
5539.35,19.5
5539.42,19.49
5539.49,19.46
5539.56,19.45
5539.63,19.46
5539.7,19.47
5539.77,19.5
5539.84,19.53
5539.91,19.53
5539.98,19.53
5540.05,19.53
5540.12,19.53
5540.19,19.52
5540.26,19.52
5540.33,19.52
5540.4,19.52
5540.47,19.51
5540.54,19.51
5540.61,19.5
5540.68,19.47
5540.75,19.45
5540.82,19.44
5540.89,19.45
5540.96,19.45
5541.03,19.45
5541.1,19.45
5541.17,19.44
5541.24,19.44
5541.31,19.44
5541.38,19.44
5541.45,19.45
5541.52,19.46
5541.59,19.46
5541.66,19.47
5541.73,19.47
5541.8,19.47
5541.87,19.47
5541.94,19.46
5542.01,19.46
5542.08,19.46
5542.15,19.45
5542.22,19.45
5542.29,19.44
5542.36,19.42
5542.43,19.4
5542.5,19.39
5542.57,19.39
5542.64,19.4
5542.71,19.42
5542.78,19.42
5542.85,19.42
5542.92,19.42
5542.99,19.42
5543.06,19.41
5543.13,19.41
5543.199,19.4
5543.27,19.4
5543.34,19.39
5543.41,19.39
5543.48,19.39
5543.55,19.38
5543.62,19.38
5543.69,19.38
5543.76,19.38
5543.83,19.38
5543.9,19.37
5543.97,19.37
5544.04,19.37
5544.11,19.36
5544.18,19.36
5544.25,19.36
5544.32,19.36
5544.39,19.35
5544.46,19.34
5544.53,19.34
5544.6,19.33
5544.67,19.32
5544.74,19.31
5544.81,19.3
5544.88,19.32
5544.95,19.34
5545.02,19.35
5545.09,19.36
5545.16,19.36
5545.23,19.36
5545.3,19.35
5545.37,19.35
5545.44,19.35
5545.51,19.34
5545.58,19.34
5545.65,19.33
5545.72,19.3
5545.79,19.28
5545.86,19.28
5545.93,19.32
5546.0,19.34
5546.07,19.34
5546.14,19.34
5546.21,19.34
5546.28,19.33
5546.35,19.33
5546.42,19.33
5546.49,19.32
5546.56,19.32
5546.63,19.3
5546.7,19.25
5546.77,19.21
5546.84,19.21
5546.91,19.21
5546.98,19.22
5547.05,19.24
5547.12,19.24
5547.19,19.24
5547.26,19.24
5547.33,19.26
5547.4,19.25
5547.47,19.26
5547.54,19.27
5547.61,19.27
5547.679,19.26
5547.75,19.26
5547.82,19.26
5547.89,19.26
5547.96,19.25
5548.03,19.25
5548.1,19.25
5548.17,19.25
5548.24,19.24
5548.31,19.22
5548.38,19.2
5548.45,19.2
5548.52,19.21
5548.59,19.24
5548.66,19.26
5548.73,19.26
5548.8,19.25
5548.87,19.25
5548.94,19.25
5549.01,19.25
5549.08,19.22
5549.15,19.18
5549.22,19.16
5549.29,19.18
5549.36,19.22
5549.43,19.24
5549.5,19.24
5549.57,19.24
5549.64,19.23
5549.71,19.21
5549.78,19.17
5549.85,19.14
5549.92,19.12
5549.99,19.12
5550.06,19.12
5550.13,19.14
5550.2,19.17
5550.27,19.19
5550.34,19.2
5550.41,19.2
5550.48,19.21
5550.55,19.21
5550.62,19.21
5550.69,19.21
5550.76,19.21
5550.83,19.21
5550.9,19.2
5550.97,19.2
5551.04,19.2
5551.11,19.2
5551.18,19.2
5551.25,19.19
5551.32,19.19
5551.39,19.19
5551.46,19.18
5551.53,19.18
5551.6,19.18
5551.67,19.18
5551.74,19.18
5551.81,19.17
5551.88,19.17
5551.95,19.17
5552.02,19.16
5552.09,19.14
5552.159,19.11
5552.23,19.11
5552.3,19.09
5552.37,19.09
5552.44,19.1
5552.51,19.12
5552.58,19.13
5552.65,19.14
5552.72,19.13
5552.79,19.13
5552.86,19.12
5552.93,19.12
5553.0,19.11
5553.07,19.11
5553.14,19.1
5553.21,19.11
5553.28,19.11
5553.35,19.1
5553.42,19.09
5553.49,19.07
5553.56,19.07
5553.63,19.07
5553.7,19.07
5553.77,19.07
5553.84,19.07
5553.91,19.07
5553.98,19.07
5554.05,19.06
5554.12,19.05
5554.19,19.05
5554.26,19.05
5554.33,19.04
5554.4,19.04
5554.47,19.04
5554.54,19.03
5554.61,19.04
5554.68,19.06
5554.75,19.08
5554.82,19.08
5554.89,19.09
5554.96,19.09
5555.03,19.09
5555.1,19.09
5555.17,19.08
5555.24,19.08
5555.31,19.08
5555.38,19.07
5555.45,19.07
5555.52,19.07
5555.59,19.07
5555.66,19.06
5555.73,19.06
5555.8,19.05
5555.87,19.04
5555.94,19.03
5556.01,19.02
5556.08,19.02
5556.15,19.03
5556.22,19.03
5556.29,19.03
5556.36,19.03
5556.43,19.03
5556.5,19.03
5556.57,19.03
5556.639,19.03
5556.71,19.02
5556.78,19.01
5556.85,18.99
5556.92,18.97
5556.99,18.97
5557.06,18.97
5557.13,18.97
5557.2,18.97
5557.27,18.96
5557.34,18.94
5557.41,18.93
5557.48,18.93
5557.55,18.94
5557.62,18.94
5557.69,18.95
5557.76,18.97
5557.83,18.97
5557.9,18.99
5557.97,18.99
5558.04,18.99
5558.11,18.99
5558.18,18.99
5558.25,18.99
5558.32,18.97
5558.39,18.97
5558.46,18.97
5558.53,18.95
5558.6,18.94
5558.67,18.93
5558.74,18.93
5558.81,18.93
5558.88,18.93
5558.95,18.91
5559.02,18.9
5559.09,18.89
5559.16,18.88
5559.23,18.88
5559.3,18.88
5559.37,18.9
5559.44,18.92
5559.51,18.93
5559.58,18.93
5559.65,18.94
5559.72,18.94
5559.79,18.94
5559.86,18.94
5559.93,18.93
5560.0,18.93
5560.07,18.93
5560.14,18.93
5560.21,18.93
5560.28,18.92
5560.35,18.92
5560.42,18.91
5560.49,18.9
5560.56,18.89
5560.63,18.88
5560.7,18.87
5560.77,18.86
5560.84,18.85
5560.91,18.83
5560.98,18.82
5561.05,18.81
5561.119,18.82
5561.19,18.83
5561.26,18.85
5561.33,18.85
5561.4,18.86
5561.47,18.87
5561.54,18.88
5561.61,18.89
5561.68,18.89
5561.75,18.89
5561.82,18.89
5561.89,18.89
5561.96,18.89
5562.03,18.89
5562.1,18.89
5562.17,18.88
5562.24,18.88
5562.31,18.88
5562.38,18.88
5562.45,18.87
5562.52,18.87
5562.59,18.87
5562.66,18.86
5562.73,18.85
5562.8,18.85
5562.87,18.85
5562.94,18.85
5563.01,18.85
5563.08,18.85
5563.15,18.85
5563.22,18.85
5563.29,18.85
5563.36,18.85
5563.43,18.84
5563.5,18.84
5563.57,18.84
5563.64,18.84
5563.71,18.83
5563.78,18.83
5563.85,18.83
5563.92,18.83
5563.99,18.83
5564.06,18.82
5564.13,18.83
5564.2,18.82
5564.27,18.82
5564.34,18.82
5564.41,18.82
5564.48,18.82
5564.55,18.82
5564.62,18.81
5564.69,18.81
5564.76,18.81
5564.83,18.8
5564.9,18.8
5564.97,18.78
5565.04,18.76
5565.11,18.74
5565.18,18.71
5565.25,18.7
5565.32,18.68
5565.39,18.67
5565.46,18.67
5565.53,18.68
5565.599,18.71
5565.67,18.74
5565.74,18.76
5565.81,18.77
5565.88,18.78
5565.95,18.77
5566.02,18.78
5566.09,18.78
5566.16,18.77
5566.23,18.77
5566.3,18.77
5566.37,18.76
5566.44,18.76
5566.51,18.76
5566.58,18.76
5566.65,18.75
5566.72,18.74
5566.79,18.74
5566.86,18.73
5566.93,18.73
5567.0,18.71
5567.07,18.7
5567.14,18.69
5567.21,18.68
5567.28,18.68
5567.35,18.68
5567.42,18.68
5567.49,18.67
5567.56,18.67
5567.63,18.67
5567.7,18.67
5567.77,18.67
5567.84,18.67
5567.91,18.66
5567.98,18.66
5568.05,18.65
5568.12,18.65
5568.19,18.65
5568.26,18.65
5568.33,18.64
5568.4,18.64
5568.47,18.64
5568.54,18.63
5568.61,18.64
5568.68,18.64
5568.75,18.65
5568.82,18.65
5568.89,18.64
5568.96,18.63
5569.03,18.63
5569.1,18.65
5569.17,18.68
5569.24,18.69
5569.31,18.69
5569.38,18.69
5569.45,18.69
5569.52,18.68
5569.59,18.67
5569.66,18.66
5569.73,18.65
5569.8,18.65
5569.87,18.63
5569.94,18.61
5570.01,18.59
5570.079,18.6
5570.15,18.61
5570.22,18.62
5570.29,18.63
5570.36,18.63
5570.43,18.63
5570.5,18.63
5570.57,18.62
5570.64,18.62
5570.71,18.61
5570.78,18.62
5570.85,18.63
5570.92,18.63
5570.99,18.63
5571.06,18.62
5571.13,18.62
5571.2,18.61
5571.27,18.59
5571.34,18.58
5571.41,18.57
5571.48,18.55
5571.55,18.54
5571.62,18.53
5571.69,18.53
5571.76,18.53
5571.83,18.54
5571.9,18.54
5571.97,18.54
5572.04,18.55
5572.11,18.55
5572.18,18.57
5572.25,18.58
5572.32,18.58
5572.39,18.58
5572.46,18.58
5572.53,18.59
5572.6,18.59
5572.67,18.58
5572.74,18.59
5572.81,18.59
5572.88,18.58
5572.95,18.58
5573.02,18.58
5573.09,18.58
5573.16,18.58
5573.23,18.58
5573.3,18.58
5573.37,18.58
5573.44,18.58
5573.51,18.57
5573.58,18.57
5573.65,18.56
5573.72,18.56
5573.79,18.56
5573.86,18.55
5573.93,18.55
5574.0,18.55
5574.07,18.54
5574.14,18.54
5574.21,18.54
5574.28,18.54
5574.35,18.54
5574.42,18.53
5574.49,18.53
5574.559,18.52
5574.63,18.49
5574.7,18.44
5574.77,18.41
5574.84,18.4
5574.91,18.42
5574.98,18.47
5575.05,18.51
5575.12,18.51
5575.19,18.51
5575.26,18.51
5575.33,18.51
5575.4,18.51
5575.47,18.5
5575.54,18.5
5575.61,18.49
5575.68,18.49
5575.75,18.47
5575.82,18.44
5575.89,18.4
5575.96,18.37
5576.03,18.37
5576.1,18.39
5576.17,18.42
5576.24,18.46
5576.31,18.47
5576.38,18.47
5576.45,18.48
5576.52,18.48
5576.59,18.48
5576.66,18.48
5576.73,18.47
5576.8,18.43
5576.87,18.39
5576.94,18.38
5577.01,18.39
5577.08,18.42
5577.15,18.46
5577.22,18.47
5577.29,18.47
5577.36,18.47
5577.43,18.47
5577.5,18.47
5577.57,18.46
5577.64,18.41
5577.71,18.39
5577.78,18.39
5577.85,18.41
5577.92,18.44
5577.99,18.46
5578.06,18.46
5578.13,18.46
5578.2,18.46
5578.27,18.46
5578.34,18.46
5578.41,18.46
5578.48,18.45
5578.55,18.44
5578.62,18.42
5578.69,18.41
5578.76,18.39
5578.83,18.38
5578.9,18.39
5578.97,18.41
5579.039,18.42
5579.11,18.43
5579.18,18.43
5579.25,18.43
5579.32,18.42
5579.39,18.42
5579.46,18.42
5579.53,18.42
5579.6,18.42
5579.67,18.42
5579.74,18.41
5579.81,18.41
5579.88,18.41
5579.95,18.41
5580.02,18.4
5580.09,18.4
5580.16,18.4
5580.23,18.39
5580.3,18.39
5580.37,18.38
5580.44,18.38
5580.51,18.37
5580.58,18.36
5580.65,18.36
5580.72,18.36
5580.79,18.36
5580.86,18.35
5580.93,18.35
5581.0,18.35
5581.07,18.35
5581.14,18.35
5581.21,18.35
5581.28,18.33
5581.35,18.31
5581.42,18.3
5581.49,18.3
5581.56,18.29
5581.63,18.3
5581.7,18.3
5581.77,18.31
5581.84,18.31
5581.91,18.31
5581.98,18.3
5582.05,18.3
5582.12,18.29
5582.19,18.29
5582.26,18.28
5582.33,18.27
5582.4,18.27
5582.47,18.27
5582.54,18.29
5582.61,18.28
5582.68,18.28
5582.75,18.29
5582.82,18.31
5582.89,18.32
5582.96,18.32
5583.03,18.31
5583.1,18.31
5583.17,18.31
5583.24,18.31
5583.31,18.32
5583.38,18.32
5583.45,18.32
5583.519,18.31
5583.59,18.31
5583.66,18.31
5583.73,18.31
5583.8,18.3
5583.87,18.3
5583.94,18.29
5584.01,18.28
5584.08,18.27
5584.15,18.25
5584.22,18.24
5584.29,18.23
5584.36,18.23
5584.43,18.23
5584.5,18.24
5584.57,18.25
5584.64,18.25
5584.71,18.26
5584.78,18.25
5584.85,18.26
5584.92,18.26
5584.99,18.26
5585.06,18.26
5585.13,18.26
5585.2,18.26
5585.27,18.26
5585.34,18.26
5585.41,18.26
5585.48,18.25
5585.55,18.25
5585.62,18.25
5585.69,18.25
5585.76,18.24
5585.83,18.24
5585.9,18.24
5585.97,18.24
5586.04,18.23
5586.11,18.23
5586.18,18.23
5586.25,18.22
5586.32,18.22
5586.39,18.22
5586.46,18.22
5586.53,18.21
5586.6,18.21
5586.67,18.21
5586.74,18.21
5586.81,18.21
5586.88,18.2
5586.95,18.2
5587.02,18.2
5587.09,18.19
5587.16,18.19
5587.23,18.19
5587.3,18.19
5587.37,18.19
5587.44,18.19
5587.51,18.19
5587.58,18.19
5587.65,18.19
5587.72,18.19
5587.79,18.18
5587.86,18.17
5587.93,18.17
5587.999,18.16
5588.07,18.17
5588.14,18.16
5588.21,18.16
5588.28,18.16
5588.35,18.16
5588.42,18.15
5588.49,18.15
5588.56,18.15
5588.63,18.15
5588.7,18.15
5588.77,18.14
5588.84,18.14
5588.91,18.14
5588.98,18.13
5589.05,18.13
5589.12,18.13
5589.19,18.13
5589.26,18.13
5589.33,18.12
5589.4,18.12
5589.47,18.11
5589.54,18.11
5589.61,18.1
5589.68,18.1
5589.75,18.1
5589.82,18.1
5589.89,18.1
5589.96,18.11
5590.03,18.1
5590.1,18.1
5590.17,18.1
5590.24,18.09
5590.31,18.08
5590.38,18.06
5590.45,18.05
5590.52,18.04
5590.59,18.05
5590.66,18.04
5590.73,18.05
5590.8,18.06
5590.87,18.05
5590.94,18.06
5591.01,18.07
5591.08,18.08
5591.15,18.08
5591.22,18.08
5591.29,18.07
5591.36,18.07
5591.43,18.05
5591.5,18.04
5591.57,18.03
5591.64,18.03
5591.71,18.02
5591.78,18.01
5591.85,17.99
5591.92,17.97
5591.99,17.97
5592.06,18.0
5592.13,18.03
5592.2,18.06
5592.27,18.06
5592.34,18.06
5592.41,18.06
5592.479,18.06
5592.55,18.06
5592.62,18.06
5592.69,18.06
5592.76,18.04
5592.83,18.03
5592.9,18.0
5592.97,17.97
5593.04,17.96
5593.11,17.98
5593.18,17.99
5593.25,18.0
5593.32,18.0
5593.39,17.99
5593.46,17.98
5593.53,17.98
5593.6,17.99
5593.67,18.02
5593.74,18.03
5593.81,18.04
5593.88,18.04
5593.95,18.03
5594.02,18.03
5594.09,18.03
5594.16,18.03
5594.23,18.02
5594.3,18.02
5594.37,18.02
5594.44,18.0
5594.51,17.98
5594.58,17.97
5594.65,17.97
5594.72,17.97
5594.79,17.97
5594.86,17.96
5594.93,17.96
5595.0,17.96
5595.07,17.96
5595.14,17.97
5595.21,17.99
5595.28,17.99
5595.35,18.0
5595.42,18.0
5595.49,18.0
5595.56,18.0
5595.63,18.0
5595.7,18.0
5595.77,17.99
5595.84,17.99
5595.91,17.96
5595.98,17.92
5596.05,17.88
5596.12,17.88
5596.19,17.9
5596.26,17.9
5596.33,17.91
5596.4,17.91
5596.47,17.91
5596.54,17.91
5596.61,17.9
5596.68,17.9
5596.75,17.9
5596.82,17.92
5596.89,17.93
5596.959,17.93
5597.03,17.94
5597.1,17.94
5597.17,17.94
5597.24,17.95
5597.31,17.95
5597.38,17.95
5597.45,17.95
5597.52,17.95
5597.59,17.94
5597.66,17.94
5597.73,17.94
5597.8,17.94
5597.87,17.94
5597.94,17.94
5598.01,17.94
5598.08,17.93
5598.15,17.93
5598.22,17.93
5598.29,17.93
5598.36,17.93
5598.43,17.92
5598.5,17.92
5598.57,17.92
5598.64,17.91
5598.71,17.91
5598.78,17.91
5598.85,17.91
5598.92,17.91
5598.99,17.91
5599.06,17.9
5599.13,17.88
5599.2,17.86
5599.27,17.85
5599.34,17.82
5599.41,17.81
5599.48,17.81
5599.55,17.8
5599.62,17.8
5599.69,17.8
5599.76,17.8
5599.83,17.81
5599.9,17.81
5599.97,17.82
5600.04,17.83
5600.11,17.84
5600.18,17.85
5600.25,17.86
5600.32,17.88
5600.39,17.9
5600.46,17.9
5600.53,17.9
5600.6,17.9
5600.67,17.88
5600.74,17.88
5600.81,17.87
5600.88,17.87
5600.95,17.86
5601.02,17.86
5601.09,17.85
5601.16,17.83
5601.23,17.81
5601.3,17.81
5601.37,17.81
5601.439,17.82
5601.51,17.83
5601.58,17.83
5601.65,17.83
5601.72,17.83
5601.79,17.83
5601.86,17.83
5601.93,17.83
5602.0,17.83
5602.07,17.83
5602.14,17.83
5602.21,17.83
5602.28,17.82
5602.35,17.79
5602.42,17.77
5602.49,17.75
5602.56,17.74
5602.63,17.75
5602.7,17.77
5602.77,17.79
5602.84,17.81
5602.91,17.82
5602.98,17.82
5603.05,17.82
5603.12,17.82
5603.19,17.82
5603.26,17.81
5603.33,17.81
5603.4,17.79
5603.47,17.76
5603.54,17.74
5603.61,17.73
5603.68,17.73
5603.75,17.75
5603.82,17.76
5603.89,17.78
5603.96,17.79
5604.03,17.79
5604.1,17.79
5604.17,17.78
5604.24,17.78
5604.31,17.78
5604.38,17.78
5604.45,17.78
5604.52,17.78
5604.59,17.77
5604.66,17.76
5604.73,17.74
5604.8,17.74
5604.87,17.73
5604.94,17.72
5605.01,17.72
5605.08,17.72
5605.15,17.72
5605.22,17.73
5605.29,17.73
5605.36,17.73
5605.43,17.74
5605.5,17.74
5605.57,17.74
5605.64,17.74
5605.71,17.74
5605.78,17.74
5605.85,17.74
5605.919,17.74
5605.99,17.74
5606.06,17.74
5606.13,17.74
5606.2,17.74
5606.27,17.73
5606.34,17.73
5606.41,17.73
5606.48,17.73
5606.55,17.73
5606.62,17.73
5606.69,17.72
5606.76,17.72
5606.83,17.72
5606.9,17.72
5606.97,17.72
5607.04,17.71
5607.11,17.71
5607.18,17.71
5607.25,17.71
5607.32,17.71
5607.39,17.71
5607.46,17.71
5607.53,17.71
5607.6,17.7
5607.67,17.69
5607.74,17.69
5607.81,17.67
5607.88,17.66
5607.95,17.65
5608.02,17.65
5608.09,17.65
5608.16,17.65
5608.23,17.65
5608.3,17.64
5608.37,17.63
5608.44,17.63
5608.51,17.62
5608.58,17.62
5608.65,17.62
5608.72,17.63
5608.79,17.64
5608.86,17.64
5608.93,17.64
5609.0,17.65
5609.07,17.65
5609.14,17.65
5609.21,17.65
5609.28,17.65
5609.35,17.66
5609.42,17.66
5609.49,17.67
5609.56,17.67
5609.63,17.67
5609.7,17.68
5609.77,17.68
5609.84,17.67
5609.91,17.67
5609.98,17.67
5610.05,17.67
5610.12,17.66
5610.19,17.66
5610.26,17.66
5610.33,17.65
5610.399,17.64
5610.47,17.63
5610.54,17.62
5610.61,17.61
5610.68,17.61
5610.75,17.6
5610.82,17.63
5610.89,17.64
5610.96,17.64
5611.03,17.64
5611.1,17.64
5611.17,17.63
5611.24,17.63
5611.31,17.62
5611.38,17.62
5611.45,17.6
5611.52,17.58
5611.59,17.57
5611.66,17.57
5611.73,17.56
5611.8,17.55
5611.87,17.53
5611.94,17.51
5612.01,17.5
5612.08,17.5
5612.15,17.5
5612.22,17.52
5612.29,17.54
5612.36,17.55
5612.43,17.56
5612.5,17.56
5612.57,17.55
5612.64,17.56
5612.71,17.56
5612.78,17.56
5612.85,17.56
5612.92,17.56
5612.99,17.56
5613.06,17.55
5613.13,17.55
5613.2,17.55
5613.27,17.55
5613.34,17.55
5613.41,17.55
5613.48,17.55
5613.55,17.55
5613.62,17.55
5613.69,17.55
5613.76,17.54
5613.83,17.54
5613.9,17.54
5613.97,17.54
5614.04,17.54
5614.11,17.54
5614.18,17.54
5614.25,17.54
5614.32,17.54
5614.39,17.54
5614.46,17.54
5614.53,17.54
5614.6,17.54
5614.67,17.54
5614.74,17.53
5614.81,17.53
5614.879,17.53
5614.95,17.53
5615.02,17.52
5615.09,17.52
5615.16,17.52
5615.23,17.52
5615.3,17.51
5615.37,17.51
5615.44,17.51
5615.51,17.51
5615.58,17.52
5615.65,17.52
5615.72,17.52
5615.79,17.52
5615.86,17.52
5615.93,17.52
5616.0,17.52
5616.07,17.52
5616.14,17.51
5616.21,17.52
5616.28,17.51
5616.35,17.51
5616.42,17.51
5616.49,17.51
5616.56,17.5
5616.63,17.5
5616.7,17.5
5616.77,17.5
5616.84,17.5
5616.91,17.49
5616.98,17.49
5617.05,17.49
5617.12,17.48
5617.19,17.48
5617.26,17.48
5617.33,17.48
5617.4,17.47
5617.47,17.47
5617.54,17.47
5617.61,17.46
5617.68,17.46
5617.75,17.46
5617.82,17.46
5617.89,17.46
5617.96,17.45
5618.03,17.45
5618.1,17.44
5618.17,17.44
5618.24,17.44
5618.31,17.44
5618.38,17.44
5618.45,17.44
5618.52,17.44
5618.59,17.44
5618.66,22.55
5618.73,22.55
5618.8,22.55
5618.87,22.55
5618.94,22.55
5619.01,22.55
5619.08,22.55
5619.15,22.54
5619.22,22.54
5619.29,22.54
5619.359,22.54
5619.43,22.54
5619.5,22.54
5619.57,22.54
5619.64,22.54
5619.71,22.54
5619.78,22.53
5619.85,22.53
5619.92,22.53
5619.99,22.53
5620.06,22.53
5620.13,22.53
5620.2,22.53
5620.27,22.53
5620.34,22.53
5620.41,22.53
5620.48,22.53
5620.55,22.53
5620.62,22.52
5620.69,22.52
5620.76,22.51
5620.83,22.51
5620.9,22.49
5620.97,22.48
5621.04,22.48
5621.11,22.48
5621.18,22.47
5621.25,22.47
5621.32,22.47
5621.39,22.46
5621.46,22.46
5621.53,22.46
5621.6,22.46
5621.67,22.46
5621.74,22.46
5621.81,22.47
5621.88,22.47
5621.95,22.48
5622.02,22.48
5622.09,22.49
5622.16,22.49
5622.23,22.48
5622.3,22.48
5622.37,22.49
5622.44,22.49
5622.51,22.49
5622.58,22.48
5622.65,22.48
5622.72,22.47
5622.79,22.45
5622.86,22.44
5622.93,22.43
5623.0,22.43
5623.07,22.44
5623.14,22.46
5623.21,22.47
5623.28,22.48
5623.35,22.48
5623.42,22.48
5623.49,22.48
5623.56,22.48
5623.63,22.47
5623.7,22.46
5623.77,22.43
5623.839,22.41
5623.91,22.4
5623.98,22.41
5624.05,22.42
5624.12,22.44
5624.19,22.44
5624.26,22.44
5624.33,22.44
5624.4,22.44
5624.47,22.43
5624.54,22.43
5624.61,22.43
5624.68,22.42
5624.75,22.43
5624.82,22.43
5624.89,22.42
5624.96,22.42
5625.03,22.42
5625.1,22.42
5625.17,22.43
5625.24,22.42
5625.31,22.42
5625.38,22.42
5625.45,22.42
5625.52,22.42
5625.59,22.42
5625.66,22.42
5625.73,22.42
5625.8,22.42
5625.87,22.42
5625.94,22.42
5626.01,22.42
5626.08,22.42
5626.15,22.42
5626.22,22.42
5626.29,22.42
5626.36,22.42
5626.43,22.42
5626.5,22.42
5626.57,22.41
5626.64,22.41
5626.71,22.41
5626.78,22.41
5626.85,22.4
